Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
27404074516,Set đầm ống nhún eo xẻ tà đùi đính hoa sexy kèm áo khoát tay dài sang chảnh - thun ladongLD832,₫145.000,15,Sumi House - Đầm Body,"12,4%",₫17.400,https://shopee.vn/product/39720376/27404074516,https://s.shopee.vn/703o3KXwtQ
27015840647,Set áo tay dài cổ U viền ren phối chân váy xòe dài thanh lịch - thun gân tăm L845 Sumi House,₫149.000,2,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/27015840647,https://s.shopee.vn/7ANEFdXJYT
26800409065,Đầm ôm dáng xoè cổ đức tay ngắn cột nơ eo sang chảnh /đầm đi tiệc /đi chơi - thun gân lạnh D8041,₫145.000,49,Sumi House - Đầm Body,"12,4%",₫17.400,https://shopee.vn/product/39720376/26800409065,https://s.shopee.vn/6fQxeiZDZO
26519019268,Đầm ôm body tay dài phối ren cổ u tôn dáng - chất thun gân lạnh H745 Sumi House,₫134.000,2,Sumi House - Đầm Body,"12,4%",₫16.080,https://shopee.vn/product/39720376/26519019268,https://s.shopee.vn/6pkNr1YaER
26355457605,Set áo kiểu croptop tay phồng nhún ngực mix chân váy xòe xẻ tà có quần bên trong - thun gân lạnh,₫145.000,48,Sumi House - Đầm Body,"12,4%",₫17.400,https://shopee.vn/product/39720376/26355457605,https://s.shopee.vn/8zosR0QKps
26269025948,Đầm body ôm dự tiêc cổ lệch tay dài phối khoen siêu tôn dáng - chất thun ladong H832 Sumi House,₫145.000,3,Sumi House - Đầm Body,"12,4%",₫17.400,https://shopee.vn/product/39720376/26269025948,https://s.shopee.vn/9A8IdJPhUv
26064305655,Đầm ôm body lệch vai tay rớt phối tà dáng dài đuôi cá - đầm nữ ladong H841 Sumi House,₫145.000,4,Sumi House - Đầm Body,"12,4%",₫17.400,https://shopee.vn/product/39720376/26064305655,https://s.shopee.vn/8fC22ORbVq
25921288589,Set váy nữ áo nhún eo vạt xéo mix váy xoè dáng dài thanh lịch - thun gân mềm SH672,₫119.000,29,Sumi House - Đầm Body,"12,4%",₫14.280,https://shopee.vn/product/39720376/25921288589,https://s.shopee.vn/8pVSEhQyAt
25887101917,Set áo croptop tay ngắn mix chân váy đuôi cá xòe dài - thun gân lạnh GL75 Sumi House,₫130.000,5,Sumi House - Đầm Body,"12,4%",₫15.600,https://shopee.vn/product/39720376/25887101917,https://s.shopee.vn/8KZBdmSsBo
25853738731,"Đầm váy nữ, Đầm ôm body cổ cao dáng xòe chiết eo siêu tôn dáng - thun tăm lạnh",₫128.000,87,Sumi House - Đầm Body,"12,4%",₫15.360,https://shopee.vn/product/39720376/25853738731,https://s.shopee.vn/8Usbq5SEqr
25336661064,Đầm body cổ vuông tay ngắn phối ren dáng dài - Thun gân lạnh L611,₫114.000,5,Sumi House - Đầm Body,"12,4%",₫13.680,https://shopee.vn/product/39720376/25336661064,https://s.shopee.vn/7zwLFAU8rm
