Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
27812212785,Nước Hoa Nữ Crystal Hồng Tươi Mát Tinh Tế Dễ Thương Sang Trọng Cosmetic Perfume Nữ Xịt Thơm Women,₫352.000,0,Moon Shop Perfume,"2,4%",₫7.040,https://shopee.vn/product/103681848/27812212785,https://s.shopee.vn/9pNzRruaJB
21582542654,Nước Hoa nữ Narciso Rodriguez For Her Pure Musc (na trắng)Nước Hoa chiết 10ml lưu hương lâu quyến rũ,₫99.000,"19,7k",k_c official,"17,4%",₫16.830,https://shopee.vn/product/504933800/21582542654,https://s.shopee.vn/9KRiqwwUK6
18391898400,Nước hoa nữ Kilian good girl gone bad (rắn trắng) nước hoa chiết 10ml quyện giữa sự nữ tính phóng khoáng,₫99.000,"26,7k",k_c official,"17,4%",₫16.830,https://shopee.vn/product/504933800/18391898400,https://s.shopee.vn/9Ul93Fvqz9
24302872776,"NƯỚC HOA NỮ CLASSY GIRL: Sang chảnh, Sành điệu, Bí ẩn, Dạng Xịt 10ml BzPerfume.Nước Hoa Cho Phái Đẹp",₫110.000,0,BzMAN Official Store,"12,4%",₫13.200,https://shopee.vn/product/29524848/24302872776,https://s.shopee.vn/8zosSKxl04
21790710819,"Nước Hoa Nữ Deelab Hấp dẫn, Thu hút, Trưởng thành, Gợi Cảm 10ml - Dạng xịt",₫18.000,"206,8k",Deelab Official,"2,4%",₫360,https://shopee.vn/product/903804545/21790710819,https://s.shopee.vn/9A8Iedx7f7
21984248813,[𝐀𝐮𝐭𝐡] Nước hoa 𝒀𝑺𝑳 nữ chính hãng 𝒀𝑺𝑳 Black Opium 90ml Hương Thơm Ngọt Ngào Mùi hương bí ẩn quyến rũ và cực kỳ gợi cảm,₫118.000,"1,6k",Duy Perfume AUTH,"13,4%",₫15.340,https://shopee.vn/product/399889686/21984248813,https://s.shopee.vn/8fC23iz1g2
27462213108,Nước Hoa Nữ Dạng Xịt Nar Trắng Nữ Tính Quyến Rũ Xịt Thơm Cosmetic Perfume Women,₫376.000,0,Moon Shop Perfume,"2,4%",₫7.520,https://shopee.vn/product/103681848/27462213108,https://s.shopee.vn/8pVSG1yOL5
24152864292,BỘ QUÀ TẶNG COUPLE 2: 2 Chai Nước Hoa Nam Nữ Bad Girl + Sport Boy Dạng Xịt EDP 10ml BzPerfume,₫220.000,0,BzMAN Official Store,"12,4%",₫26.400,https://shopee.vn/product/29524848/24152864292,https://s.shopee.vn/8KZBf70IM0
21293371278,"[𝐀𝐮𝐭𝐡] Nước Hoa Nam Nữ Unisex Le Labo Another 13 Santal 33 Rose 31 EDP 100ml, Lelabo 13 Hương gỗ cổ điển thanh lịch",₫128.000,"1,5k",Duy Perfume AUTH,"13,4%",₫16.640,https://shopee.vn/product/399889686/21293371278,https://s.shopee.vn/8UsbrPzf13
27312313450,Nước Hoa Nữ DELINA MARLI Perfume Ngọt Ngào Sang Trọng Quyến Rũ Xịt Thơm Cosmetic Women,₫720.000,0,Moon Shop Perfume,"2,4%",₫14.400,https://shopee.vn/product/103681848/27312313450,https://s.shopee.vn/7zwLGV1Z1y
