Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
21290689655,Giày Thể Thao Thông Dụng Nam Nữ Biti's Basic BSM000600TRG/BSW000600TRG (Trắng),₫310.600,"22,5k",BITI'S OFFICIAL STORE,"2,4%",₫6.212,https://shopee.vn/product/25211549/21290689655,https://s.shopee.vn/30XfIGohlU
22166624172,Kính Cường Lực Chống Nhìn Trộm có Khung Tự Dán Dành Cho Iphone Full Màn x xr xs 11 12 13 14 15 16 pro max plus,₫1.000,"269,3k",tuanhneko2808,"12,4%",₫120,https://shopee.vn/product/993446455/22166624172,https://s.shopee.vn/3Ar5UZo4QX
14294060469,"Quần ống suông dài nữ nhung tăm độc đáo, quần ống rộng mẫu mới m909",₫69.000,"123,7k",Tiểuu Vũ ShOP,"5,4%",₫3.450,https://shopee.vn/product/58403918/14294060469,https://s.shopee.vn/2fuotepyRS
15118600010,"Serum Glycolic Melasyl 8% [Melasyl+Glycolic+Niacinamide] dưỡng sáng da, mờ thâm mụn & nám Loreal Paris",₫369.000,"103,5k",L'Oreal Paris Official Store,"12,4%",₫44.280,https://shopee.vn/product/37251933/15118600010,https://s.shopee.vn/2qEF5xpL6V
7833154411,"Túi hút chân không đựng quần áo, chăn gối TAMAN chất liệu PA-PE kèm hút điện",₫9.000,552k,Gia dụng thông minh Tâm An,"14,4%",₫1.260,https://shopee.vn/product/54397769/7833154411,https://s.shopee.vn/7fJUqqWwIS
16187257443,Áo Len Tăm Nữ Ôm Body Cổ 3 Phân Mềm Mịn Hàng Qc Cực Xinh Phù Hợp Với Mọi Lứa Tuổi A9101,₫29.000,"25,8k",Orange Closet,"10,4%",₫2.900,https://shopee.vn/product/721266226/16187257443,https://s.shopee.vn/7pcv39WIxV
23562487293,Quần Kẻ Dạ Hàn Ống Rộng [FREESHIP]🌸 Quần Suông Form Rộng phong cách Ulzzang🌸,₫93.000,"45,7k",HONEYBOMBER HOUSE,"4,4%",₫3.720,https://shopee.vn/product/266031241/23562487293,https://s.shopee.vn/7KgeSEYCyQ
20677798610,Thùng 24 hộp Sữa hạt 9 loại hạt Vinamilk - hộp 180ml,₫245.000,48k,vinamilk_official,"4,4%",₫9.800,https://shopee.vn/product/975865932/20677798610,https://s.shopee.vn/7V04eXXZdT
25528365906,Combo 10 Mặt Nạ Vi Sợi Dưỡng Da Chuyên Biệt SUR.MEDIC Mask 30g/miếng,₫299.000,"18,9k",SURMEDIC+ OFFICIAL,"2,4%",₫5.980,https://shopee.vn/product/308769229/25528365906,https://s.shopee.vn/703o3cZTeO
10984581747,Găng tay nữ BLUEHOPE mùa đông nhiều màu lông vũ ấm áp thời trang sang trọng quý phái,₫60.000,19k,BlueHope - Phụ Kiện Thời Trang,"5,4%",₫3.000,https://shopee.vn/product/40399205/10984581747,https://s.shopee.vn/7ANEFvYqJR
25056657703,"Quần Ống Rộng Lót Lông, Quần Lót Lông Dáng Suông Phối Kẻ Thời Trang Thu Đông Hot Trend Cho Nữ 172",₫59.000,"9,4k","Đồ Lót , Mẹ Và Bé ","7,4%",₫4.130,https://shopee.vn/product/258602683/25056657703,https://s.shopee.vn/6fQxf0akKM
16687477269,Kính Cường Lực Iphone Tự Dán Chống Nhìn Trộm FULL HỘP VÀNG Cho ip 7P/8P/X/Xsmax/11/11promax/...13promax - Panda Case,₫20.000,"703,3k",Panda_Case ,"12,4%",₫2.400,https://shopee.vn/product/238930514/16687477269,https://s.shopee.vn/6pkNrJa6zP
28506866571,"Tất Nam Nữ LOLIDA - Tất vớ nữ cổ cao, cổ thấp chất cotton cao cấp thiết kế sọc đôi chống hôi chân Mẫu T110",₫4.000,"39,7k",Lolida Chuyên Tất Vớ,"27,4%",₫1.080,https://shopee.vn/product/1322762403/28506866571,https://s.shopee.vn/6Ko7GOc10K
28105968920,"Áo Giữ Nhiệt Lót Nỉ Cho Bạn Nữ Siêu Mềm, Ấm, Co Giãn Thoải Mái",₫29.000,"21,4k",Thoitrangchipxinh,"4,4%",₫1.160,https://shopee.vn/product/44651390/28105968920,https://s.shopee.vn/6V7XShbNfN
24322495594,[KOL] Combo 10 Mặt Nạ Dưỡng Da Chuyên Sâu MIX WonJin Effect Mask 30g x10 [B1],₫279.000,"10,2k",WONJIN Official Store,"2,4%",₫5.580,https://shopee.vn/product/206937155/24322495594,https://s.shopee.vn/60BGrmdHgI
29653409087,Dép lê nữ chữ h quai ngang thời trang nhiều màu,₫48.000,"27,2k",phuongchuyensi92,"12,4%",₫5.760,https://shopee.vn/product/400661905/29653409087,https://s.shopee.vn/6AUh45ceLL
25602240250,Tất Vớ Đẹp Trắng Đen Thể Thao Cổ Ngắn Cổ Trung Cổ Cao Nam Nữ Vải Dệt Kim TA23,₫4.699,"196,9k",TUEAN BIKINI,"2,4%",₫94,https://shopee.vn/product/431727572/25602240250,https://s.shopee.vn/5fYQTAeYMG
24035342195,Áo Thun Boxy 280GSM Thêu Xù Ver 2 INSOMNIA Unisex Local Brand - TS029,₫195.000,"11,5k",Insomnia Official,"12,4%",₫23.400,https://shopee.vn/product/184614323/24035342195,https://s.shopee.vn/5prqfTdv1J
28015450234,Gel hỗ trợ giảm mụn Gamma SANTAGIFT 20g Skincare Làm Đẹp Da,₫150.000,"15,6k",Santagift Official Store,"12,4%",₫18.000,https://shopee.vn/product/471612878/28015450234,https://s.shopee.vn/5Kva4Yfp2E
18177397403,Dép đi trong nhà xixitiao mềm nhẹ giá rẻ dễ đi phong cách dễ thương mẫu mới,₫19.000,"243,1k",Lisa1997,"7,4%",₫1.330,https://shopee.vn/product/243551880/18177397403,https://s.shopee.vn/5VF0GrfBhH
16399434024,Kẽm nhung loại 1 (cam kết hàng loại 1) bó 100 sợi mix nhiều màu pastel,₫8.450,65k,Văn phòng phẩm Win Win,"6,4%",₫507,https://shopee.vn/product/1097023858/16399434024,https://s.shopee.vn/AKKG1kMmtE
18686503365,Hộp 100 găng tay nấu ăn siêu dai Victoria Bay làm bếp siêu dai chất liệu TPE không mùi chống nhăn,₫1.000,"169,3k",Gia Dụng 2H,"4,4%",₫40,https://shopee.vn/product/1124996528/18686503365,https://s.shopee.vn/AUdgE3M9YH
19061194166,Kem dưỡng ẩm Tinh Linh Nước làm dịu Beyond Angel Aqua Moisture Cream,₫249.000,"39,4k",Beyond Official Store,"15,4%",₫37.350,https://shopee.vn/product/898302087/19061194166,https://s.shopee.vn/9zhPd8O3ZC
14704716592,"Tất vớ nam nữ chất liệu vải Hàn co giãn bốn chiều, kiểu dáng trơn phong cách hiện đại - Cherry Shop",₫5.000,"1,8tr",Cherry - Xưởng Sản Xuất Tất Vớ,"4,4%",₫200,https://shopee.vn/product/446036652/14704716592,https://s.shopee.vn/AA0ppRNQEF
23485910097,"SET 100 Cành Kẽm Nhung, Kẽm Lông Loại 1 Làm Hoa Handmade, Đồ Trang Trí Decor, Đồ Chơi cho bé Freeship",₫3.500,"125,7k",HAFA SHOPP,"7,4%",₫245,https://shopee.vn/product/1112127222/23485910097,https://s.shopee.vn/9f4ZEWPKFA
18086169596,"Máy cạo râu Enchen Mini 6 lưỡi dao kép mỏng, chống nước IPX7, pin sử dụng đến 2 tháng - BH 6 tháng",₫249.000,"27,3k",Enchen Official VN,"4,4%",₫9.960,https://shopee.vn/product/511022077/18086169596,https://s.shopee.vn/9pNzQpOguD
8143545820,Kem chống nắng x20 thoáng da mỏng nhẹ L'Oreal Paris UV Defender Serum 50ml SPF 50++,₫309.000,"418,6k",L'Oreal Paris Official Store,"12,4%",₫37.080,https://shopee.vn/product/37251933/8143545820,https://s.shopee.vn/9KRipuQav8
24637800879,Set bộ nỉ gồm áo và quần dài  HOLY CHIC   phong cách Hàn Quốc cama store M2964,₫145.000,"1,1k",CAMA STORE,"9,4%",₫13.050,https://shopee.vn/product/399517032/24637800879,https://s.shopee.vn/9Ul92DPxaB
16973326316,"Tất cổ cao Nữ trơn cao cấp 3 màu loại đẹp dầy dặn, Vớ Cao cổ nữ chất vải mềm mịn",₫2.900,"928,1k",Little - Phụ Kiện Thời Trang,"4,4%",₫116,https://shopee.vn/product/450935124/16973326316,https://s.shopee.vn/8zosRIRrb6
6133274723,"Áo Len Cổ Lọ Mềm, Ấm Thời Trang (Chất Len Đẹp) Cho Chị Em",₫50.000,"8,9k",maimiu_97.,"4,4%",₫2.000,https://shopee.vn/product/60321356/6133274723,https://s.shopee.vn/9A8IdbREG9
23859356643,1 Hộp 10 Miếng Mặt Nạ Giấy COLORKEY LUMINOUS Vitamin B5 Hỗ Trợ Phục Hồi 25ml/miếng,₫131.000,176k,COLORKEY.OFFICIAL.VN,"8,4%",₫10.480,https://shopee.vn/product/1103552734/23859356643,https://s.shopee.vn/8fC22gT8H4
23105393624,"Bộ Đồ Ngủ Lông Họa Tiết Hoa Quả , Bộ Bông Nỉ Giữ Nhiệt FreeSize Mặc Nhà Siêu Ấm",₫83.000,"7,6k",Bikini House,"4,4%",₫3.320,https://shopee.vn/product/125581229/23105393624,https://s.shopee.vn/8pVSEzSUw7
16839163776,"Dung Dịch Vệ Sinh Phụ Nữ Intimate ZIAJA Xuất Xứ Ba Lan Giúp Dưỡng Ẩm, Khử Mùi, Se Khít Dung Tích 200ml",₫176.000,"59,7k",Intimate Official Store,"7,4%",₫12.320,https://shopee.vn/product/408810138/16839163776,https://s.shopee.vn/8KZBe4UOx2
26414868960,[LIVESTREAM] Bộ Quà Bánh Tết Kinh ĐôTài Lộc Vàng - Hộp Giấy 795G - CÓ TÚI GIẤY,₫199.000,"1,9k",Kinh Do Official Store,"2,4%",₫3.980,https://shopee.vn/product/140360136/26414868960,https://s.shopee.vn/8UsbqNTlc5
21295310076,Xịt thơm quần áo Snuggle Nội địa Hàn Quốc 6 Mùi hương - Xịt thơm số 1 Hàn Quốc 🇰🇷,₫27.900,27k,Sunkissed.vn,"6,4%",₫1.674,https://shopee.vn/product/1038816353/21295310076,https://s.shopee.vn/7zwLFSVfd0
25700864881,"Áo choàng tắm cho bé có mũ, khăn choàng tắm nhiều màu dễ thương cho bé trai bé gái AT06",₫53.000,"5,1k",GIA DỤNG ROSA ,"5,4%",₫2.650,https://shopee.vn/product/1115495690/25700864881,https://s.shopee.vn/8AFlRlV2I3
23936587199,Xịt Kích Mọc Tóc Dưỡng Da Đầu Nuôi Dưỡng Nang Tóc Chắc Khỏe Dành Cho Tóc Rụng Mỏng Yếu Hasol  Anagen Active Tonic 100ml,₫319.000,"65,8k",HA'SOL VIỆT NAM,"7,4%",₫22.330,https://shopee.vn/product/978225176/23936587199,https://s.shopee.vn/2VbOhLqbmy
27162589692,"Set Bộ Dài Tay Nữ Len Lông Thỏ Có Mũ Cúc Cổ Phối Viền Trắng Nhún Eo Mix Quần Suông Dài BigSize MiSoul, Set Thu Đông 336",₫209.000,"6,9k",Misoul - Style Korean,"8,4%",₫16.720,https://shopee.vn/product/767416282/27162589692,https://s.shopee.vn/2LHyV2rF7x
29606530956,Thùng Sữa Tiệt Trùng New Zealand NutiMilk 180ml (Hộp 180ml x 48),₫375.000,"1,5k",Nutifood Ngôi Nhà Dinh Dưỡng,"14,4%",₫52.500,https://shopee.vn/product/1077491500/29606530956,https://s.shopee.vn/2AyYIjrsSw
26850326066,[MUA 3 GIẢM 50%]  Body Mist Unisex Hẹn Hò Xịt Thơm Toàn Thân Nước Hoa Nam Nữ BODYMISS (Chai),₫43.200,"86,5k",eHerb Việt Nam,"17,4%",₫7.344,https://shopee.vn/product/341325550/26850326066,https://s.shopee.vn/20f86QsVnv
13423966057,"Khẩu Trang [ Thùng 600 Cái ] 5D Hoàng Quân Kháng Giọt , Bụi , Tia UV 3 Lớp Hàng Chính Hãng",₫94.000,36k,Khẩu Trang Hoàng Quân 99,"2,4%",₫1.880,https://shopee.vn/product/85154995/13423966057,https://s.shopee.vn/1qLhu7t98u
18059480234,[ Chất Đẹp + Tặng Thiệp Noel ] SET HỘP TẤT DỄ THƯƠNG Qùa Noel loại Cao Cấp làm quà tặng Giáng Sinh,₫19.000,"16,3k",SuzaSport - Quần Áo Xuất Dư,"4,4%",₫760,https://shopee.vn/product/41726939/18059480234,https://s.shopee.vn/1g2HhotmTt
22982578819,[DEL ĐỘC QUYỀN SĂN TẠI LIVE] COMBO [MÁY HƠ + GEL] TẶNG THÊM 1 HŨ GEL gắn nailbox siêu bền TẶNG 4 DỤNG CỤ,₫19.000,"14,6k",Loan Kim Nail Giả,"17,4%",₫3.230,https://shopee.vn/product/64651615/22982578819,https://s.shopee.vn/1VirVVuPos
24186455622,Áo Len Tăm Cổ Sóng Kiểu Dáng ôm Body Siêu Co Dãn Hàng QCCC Tay Dài Dễ Phối Đồ Phong Cách Hàn Quốc,₫59.000,"9,1k",maimiu_97.,"4,4%",₫2.360,https://shopee.vn/product/60321356/24186455622,https://s.shopee.vn/1LPRJCv39r
21984708242,"[ MUA 100 TẶNG 20c ] Thùng Khẩu Trang 5D Chống Tia UV , Khẩu Trang Y Tế 3 Lớp Kháng Khuẩn Cao Cấp",₫1.000,"435,8k",Phương Uyên Nhà Thuốc,"14,4%",₫140,https://shopee.vn/product/1083610902/21984708242,https://s.shopee.vn/1B616tvgUq
24201415176,Áo Khoác Nỉ Boxy Dessuu Túi Ngược Nhiều Màu Nam Nữ_SSSTore.Aesthetic,₫167.000,"66,9k",SSSTore.Aesthetic,"10,4%",₫16.700,https://shopee.vn/product/47019244/24201415176,https://s.shopee.vn/10mauawJpp
6543806519,Tất nam nữ cổ cao thể thao thời trang cao cấp covolacotat,₫6.000,"1,4tr","Thời trang, tất vớ nam nữ","10,4%",₫600,https://shopee.vn/product/284578166/6543806519,https://s.shopee.vn/qTAiHwxAo
6006810800,Kem Dưỡng Ẩm OLAY LUMINOUS Ban Đêm Sáng Da 50G,₫199.000,"71,8k",Olay - Gian Hàng Chính Hãng,"2,4%",₫3.980,https://shopee.vn/product/156517921/6006810800,https://s.shopee.vn/g9kVyxaVn
2626252592,MS088 Áo len tăm cổ 3p (hàng nhà máy Quảng Châu),₫35.000,"63,4k",Linh Nguyen - HOLY (Sỉ China),"5,4%",₫1.750,https://shopee.vn/product/17558128/2626252592,https://s.shopee.vn/VqKJfyDqm
27262910615,"Giấy Ăn Rút Lụa Trắng HAPPY BEAR ULTRA SOFT 300 Tờ, Khăn Giấy Cao Cấp 3 Lớp Chất Dai Mặt Giấy Mềm Mại cùng quà tặng",₫155.000,"23,9k",Giấy Happy Bear,"14,4%",₫21.700,https://shopee.vn/product/658848671/27262910615,https://s.shopee.vn/LWu7MyrBl
18876673152,Combo 2 Kem Khử Mùi Dove Tinh Chất Serum Sáng Mịn 40ml/Tuýp (Vitamin E/ Vitamin B3),₫160.000,"34,2k",Unilever Việt Nam _ Health & Beauty,"17,4%",₫27.200,https://shopee.vn/product/111138057/18876673152,https://s.shopee.vn/BDTv3zUWk
25824728833,"[MỚI] Khăn ướt cao cấp Topgia 80 tờ 15x20cm mềm mại, không mùi không parabens dành cho em bé",₫32.000,"52,3k",TopGia HCM Store,"12,4%",₫3.840,https://shopee.vn/product/1016604648/25824728833,https://s.shopee.vn/u3il07rj
24659426998,[ Set 100 chiec] Khẩu Trang 5D Trẻ Em Hải An Mask (1-9 tuổi) Túi Zip vải thường Thoáng Khí Chống Tia UV An Toàn Cho Bé,₫19.600,21k,KHẨU TRANG KF94 HẢI AN MASK,"8,4%",₫1.568,https://shopee.vn/product/1130466687/24659426998,https://s.shopee.vn/5Ac9sFgSNk
25779169863,Bigsize - Nước sen Hậu Giang (toner) giúp phục hồi đa nhiệm cho da rất nhạy cảm Cocoon 310ml,₫295.000,"33,9k",Cocoon Vietnam Chính Hãng,"12,4%",₫35.400,https://shopee.vn/product/175753395/25779169863,https://s.shopee.vn/50Ijfwh5ij
9895996228,Củ hoa tulip (tuylip) Hà Lan được chọn màu( ra hoa sau 20-25 ngày),₫6.000,"183,6k",VƯỜN CÂY NÔNG NGHIỆP,"4,4%",₫240,https://shopee.vn/product/509485349/9895996228,https://s.shopee.vn/4pzJTdhj3i
16794017668,"Combo 5 ream Giấy in A4 photo Thiên Long IK Copy 70 gsm đều màu, độ dày cao, 500 tờ, giấy cứng chất lượng tốt",₫315.000,"29,1k",Thiên Long Official Store,"7,4%",₫22.050,https://shopee.vn/product/101480242/16794017668,https://s.shopee.vn/4fftHKiMOh
22688734480,Chăn lông cừu COCO mềm mịn mền nỉ lông thỏ siêu ấm cao cấp không rụng lông,₫205.000,"11,6k",chăn ga xinh,"4,4%",₫8.200,https://shopee.vn/product/78513158/22688734480,https://s.shopee.vn/4VMT51izjg
21473335559,Kem phục hồi La Roche-Posay Cicaplast Baume B5+ giúp phục hồi da sau 1 lần sử dụng - phiên bản 40ml,₫346.000,"78,5k",La Roche-Posay Chính Hãng,"10,4%",₫34.600,https://shopee.vn/product/37251700/21473335559,https://s.shopee.vn/4L32sijd4f
29563015784,"Áo dạ tweed dáng crotop đính cúc đá, áo khoác ngoài sang chảnh nó",₫239.000,779,Label_Store,"12,4%",₫28.680,https://shopee.vn/product/1225595923/29563015784,https://s.shopee.vn/4AjcgPkGPe
21780863951,[ Siêu rẻ + hình thật] Áo thun trơn form ÔM babytee đủ màu basic chất liệu thun con giãn 4 chiều fit dáng siêu đẹp,₫25.400,"327,8k",Store Chinh Trần,"8,4%",₫2.032,https://shopee.vn/product/990269847/21780863951,https://s.shopee.vn/40QCU6ktkd
22110290551,"Áo Khoác Phao Cao Cấp GODMOTHER Dáng Lửng Boxy Cổ Cao, Áo Pufer Jacket Basic 2023 Nam Menswear Giữ Ấm Chắn Gió",₫289.000,"13,6k",GODMOTHER,"2,4%",₫5.780,https://shopee.vn/product/703090265/22110290551,https://s.shopee.vn/3q6mHnlX5c
24522071281,"[CP x Dear, Klairs] Nước hoa hồng Dear, Klairs Supple Preparation Unscented Toner 180ml-Qùa tặng trong Livestream",₫409.000,"8,6k",dearklairs_officialstore,"14,4%",₫57.260,https://shopee.vn/product/158647903/24522071281,https://s.shopee.vn/3fnM5UmAQb
22287079440,KHĂN VẢI KHÔ ĐA NĂNG DÀNH CHO MẸ VÀ BÉ GUMI 300/600/ 900g,₫45.000,"58,3k",Gumi Official,"12,4%",₫5.400,https://shopee.vn/product/801176484/22287079440,https://s.shopee.vn/3VTvtBmnla
24783440575,Son Tint Romand Juicy Lasting Tint bóng lỳ - [Full màu Juicy] sonmoihanquocchinhhang,₫128.000,"6,3k",Son Môi Chính Hãng Korea,"4,4%",₫5.120,https://shopee.vn/product/1299940065/24783440575,https://s.shopee.vn/3LAVgsnR6Z
20295285445,Kẽm nhung loại 1 (siêu đẹp) ảnh thật nhà Jimi,₫7.000,"65,8k",JIMI'S HOUSE,"2,4%",₫140,https://shopee.vn/product/1119621063/20295285445,https://s.shopee.vn/3Ar5UZo4RY
3156042540,Serum siêu cấp ẩm & giảm nếp nhăn L'Oreal Paris Revitalift Pure Hyaluronic Acid 1.5% 30ml,₫389.000,"195,8k",L'Oreal Paris Official Store,"12,4%",₫46.680,https://shopee.vn/product/37251933/3156042540,https://s.shopee.vn/30XfIGohmX
24157069134,"Tất cổ cao nữ chất liệu cotton, họa tiết hình thêu dễ thương - Cherry Shop",₫5.800,"159,5k",Cherry - Xưởng Sản Xuất Tất Vớ,"4,4%",₫232,https://shopee.vn/product/446036652/24157069134,https://s.shopee.vn/2qEF5xpL7W
25259972593,JUDYDOLL Phấn má hồng Judydoll Pretty Blush Powder Chất mịn Tự Nhiên Đa dạng màu hot 2g,₫157.700,"6,4k",Judydoll Việt Nam,"14,4%",₫22.078,https://shopee.vn/product/1146758195/25259972593,https://s.shopee.vn/2fuotepySV
23184584570,Kẽm Nhung Handmade Làm Hoa Loại 1 Chuẩn Dày Và Mịn Tiệm Hoa YiYihome,₫12.000,"81,5k",Tiệm hoa yiyihome,"7,4%",₫840,https://shopee.vn/product/49999315/23184584570,https://s.shopee.vn/7pcv39WIyW
29765727943,[PHIÊN BẢN NÂNG CẤP] Combo 10 Mặt Nạ Siêu Tinh Chất MIX DR WonJin Ampoule Edition Fill Air 30g x10(KHÔNG HỘP)[KOL],₫209.000,"2,3k",WONJIN Official Store,"2,4%",₫4.180,https://shopee.vn/product/206937155/29765727943,https://s.shopee.vn/7fJUqqWwJV
1042697070,Sữa Dưỡng Thể NIVEA Sáng Da Ban Đêm từ 8 Super Foods (350 ml) – 98412,₫118.000,"160,1k",NIVEA CHÍNH HÃNG,"12,4%",₫14.160,https://shopee.vn/product/61922582/1042697070,https://s.shopee.vn/7V04eXXZeU
25313455175,Bút mực nước-bút bi văn phòng ngòi viết 0.5mm đều nét chữ đủ màu NAMSHOP,₫1.000,"402,3k",Hannii.,"22,4%",₫220,https://shopee.vn/product/713614081/25313455175,https://s.shopee.vn/7KgeSEYCzT
25621474847,Tất vớ nam nữ basic chất liệu vải cotton mềm mịn thoáng khí chống hôi chân - Loraa Shop,₫3.500,"137,4k",LORAA - Shop tất vớ basic,"4,4%",₫140,https://shopee.vn/product/1214790710/25621474847,https://s.shopee.vn/7ANEFvYqKS
22851185009,"Áo giữ nhiệt cho bé lót lông siêu ấm, áo giữ nhiệt thêu gấu mềm mại an toàn cho bé trai bé gái cổ lọ 3 phân Quảng Châu",₫30.600,"7,6k",Chebo.kids,10%,₫3.060,https://shopee.vn/product/980683923/22851185009,https://s.shopee.vn/703o3cZTfR
15746419222,Thùng 24 chai Sữa nước Ensure Abbott 237ml/chai,₫1.015.000,"175,1k",Gian Hàng Ensure Chính Hãng,"2,4%",₫20.300,https://shopee.vn/product/639673459/15746419222,https://s.shopee.vn/6pkNrJa70Q
