Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
16225793669,"SIM 4G VIETNAMOBILE TRỌN GÓI 1 NĂM 5GB/NGÀY, 150GB MỖI THÁNG, MIỄN PHÍ 12 THÁNG KHÔNG NẠP TIỀN",₫6.800,"28,4k",Shop Sim Giá Rẻ,"4,4%",₫272,https://shopee.vn/product/17217586/16225793669,https://s.shopee.vn/2fuotjjtkQ
14995747947,Ốp điện thoại di động kính mờ mạ điện cho IPhone 16 15 14 11 13 12 Pro Max Plus Vỏ ống kính PC IP14Plus Vỏ bảo vệ da sang trọng,₫68.000,"11,2k",szmxmy.vn,"2,4%",₫1.360,https://shopee.vn/product/498884563/14995747947,https://s.shopee.vn/2qEF62jGPT
12619089637,iPhone 13 128GB Chính Hãng VN/A,₫13.990.000,"8,9k",ShopDunk Official Store,"2,4%",₫279.800,https://shopee.vn/product/288286284/12619089637,https://s.shopee.vn/3fnM5Zg5ie
27760920224,[Mã ELGDEC40 giảm 20% từ 40K đơn 0đ] sạc dự phòng mini GOOJODOQ 2024 không dây di động có phích cắm Type-C và Light-ning,₫115.000,"2,9k",GOOJODOQ OFFICIAL SHOP,"10,4%",₫11.500,https://shopee.vn/product/1356437574/27760920224,https://s.shopee.vn/3q6mHsfSNh
2843558066,"Siêu Thánh Sim 4G Miễn Phí 180GB/tháng, Tặng 60.000đ, Miễn Phí Tháng Đầu Tiên, Miễn Phí Gọi Nội Mạng",₫6.000,"28,8k",Shop Sim Giá Rẻ,"4,4%",₫240,https://shopee.vn/product/17217586/2843558066,https://s.shopee.vn/3LAVgxhMOc
24586987137,Suntaiho Ốp lưng iPhone Đẹp Cute  Silicon Mềm Da Kẹo Sang Trọng Hồng Ốp Điện Thoại Cho Iphone 16 15 14 13 12 11 Pro Max IP 7 8 Plus Iphon X Xs XR Xs Max Chống Bụi Bẩn Ốp lưng,₫15.000,"4,4k",Suntaiho Official Store,"7,4%",₫1.050,https://shopee.vn/product/117097312/24586987137,https://s.shopee.vn/3VTvtGgj3f
24554172357,"Điện thoại Samsung Galaxy A15 - Hàng chính hãng, Mới 100%, Bảo hành 12 tháng",₫4.049.000,"7,8k",HAPPY PHONE MALL,"2,4%",₫80.980,https://shopee.vn/product/68527388/24554172357,https://s.shopee.vn/4L32sndYMq
14727617769,Vỏ đựng ốp CASE AIRPOD 3 bảo vệ tai nghe không dây bluetooth airpods 2/1/Pro - Jerry Shop,₫29.000,"95,8k",JERRY SHOP _ Quà Tặng&Phụ Kiện,"10,4%",₫2.900,https://shopee.vn/product/111427310/14727617769,https://s.shopee.vn/4VMT56cv1t
6575063204,"Siêu Thánh Sim 4G Vietnamobile Miễn Phí 180GB/tháng, Tặng 60.000đ, Miễn Phí Tháng Đầu Tiên 6gb/ngày",₫6.000,"20,4k",Shop Sim Giá Rẻ,"4,4%",₫240,https://shopee.vn/product/17217586/6575063204,https://s.shopee.vn/40QCUBep2o
26863422976,Ốp điện thoại iPhone 16 15 14 13 12 11 Pro Max X Xr Xs Max 7 8 Plus SE2020 Phim hoạt hình Xe ăn uống dễ thương KT CatPattern + Dây buộc Ốp lưng mềm trong suốt,₫3.580,"3,6k",LuckyCat.vn,"2,4%",₫72,https://shopee.vn/product/991231518/26863422976,https://s.shopee.vn/4AjcgUeBhr
21993222972,iPhone 15 Pro Max 256GB Chính Hãng VN/A,₫30.010.000,"13,4k",ShopDunk Official Store,"2,4%",₫600.200,https://shopee.vn/product/288286284/21993222972,https://s.shopee.vn/50Ijg1b112
23703978912,Ốp điện thoại trong suốt hỗ trợ sạc từ tính cho iphone (đóng hộp)7plus/8plus/xr/xsmax/11/12/13/14/15/16/pro/plus/promax,₫1.000,"69,9k",Xupucase,"12,4%",₫120,https://shopee.vn/product/231361815/23703978912,https://s.shopee.vn/5Ac9sKaNg5
26508760145,🔥🔥🔥GZHOUSE BabyThree  Migo Thu thập Sở Thích Chống Mất Dây Treo Phụ Kiện Trang Trí Điện Thoại Di Động Dây Treo Hạt Búp Bê Treo Dây Móc Khóa Nhiều Màu Sắc DIY Ngọt Ngào Và Dễ Thương,₫24.294,"4,9k",gzhouse.vn,"9,4%",₫2.186,https://shopee.vn/product/76217935/26508760145,https://s.shopee.vn/4fftHPcHh0
21880724366,Sạc dự phòng 20000mAh 10000mAh sạc nhanh pin mini dung lượng lớn có sẵn nhiều dây sạc – Natuso XY68,₫149.000,"54,8k",NATUSO,"10,4%",₫14.900,https://shopee.vn/product/96482228/21880724366,https://s.shopee.vn/4pzJTibeM3
21386324186,Thương hiệu thời trang Châu Âu và Mỹ Iphone15 / 16promax Apple 14 Vỏ điện thoại thương hiệu lớn 12 Bao gồm tất cả 13 Chống rơi 11 Đơn giản 7 / 8P,₫15.000,42k,abide002.vn,"12,4%",₫1.800,https://shopee.vn/product/196711331/21386324186,https://s.shopee.vn/LWu7RsmUC
29215485691,Ốp Lưng iPhone đẹp dễ thương trong suốt in hình Quà Tặng Cây Giáng Sinh Họa Tiết Cao Cấp chống sốc Ốp Điện Thoại Mềm Mờ nhám TPU Chống Sốc Gourde Cho iPhone 11 12 13 14 15 16 Pro Max  IP 7 8 14 15 Plus Iphon X Xs Xr Xs Max,₫20.000,"1,8k",Gourde Official Shop,"12,4%",₫2.400,https://shopee.vn/product/287492196/29215485691,https://s.shopee.vn/VqKJks99F
22375275289,Dây đeo điện thoại loại chuỗi hạt gỗ kết nhiều mẫu dành cho tất cả các dòng điện thoại dài 1m2 - TENCASESHOP,₫19.999,"3,7k",TEN CASE SHOP - Phụ kiện Phone,"12,4%",₫2.400,https://shopee.vn/product/80426509/22375275289,https://s.shopee.vn/u3ipu3AA
26563619103,Suntaiho Ốp Lưng iPhone Sang chảnh Da Kết cấu Kẹo Màu đẹp hồng Ốp Điện Thoại Silicon Mềm Chống Sốc Chống Bẩn đen Cho iPhone 16 15 14 13 12 11 Pro Max IP 7 8 Plus Iphon X XR Xs Max,₫15.000,4k,Suntaiho Official Store,"7,4%",₫1.050,https://shopee.vn/product/117097312/26563619103,https://s.shopee.vn/BDTv8tPpD
28611661866,Iphone 16 15 14 13 12 11 Pro Max X Xr Xs Max 7 8 Plus SE2020 Ốp Điện Thoại 3D DIY Ngôi Sao Hồng Dễ Thương Mèo + Chân Đế + Dây Buộc Mềm,₫5.900,"4,2k",bananashd.vn,"4,4%",₫236,https://shopee.vn/product/819034053/28611661866,https://s.shopee.vn/10maufqF8O
29453106730,( Loại 1)  Quạt tích điện kẹp bàn mini để bàn 5 mức độ có đèn led pin 5000 MHA Và 10000 MHA cao cấp,₫119.000,"19,3k",Quỳnh Kool Mart,"5,4%",₫5.950,https://shopee.vn/product/500024302/29453106730,https://s.shopee.vn/1B616ypbnR
23554651451,Ốp điện thoại iPhone 16 15 14 13 12 11 Pro Max X XR XS Max 7 8 6 6s Plus SE2020 ins Bling Star Clear Soft Cover,₫3.900,"13,8k",bananashd.vn,"4,4%",₫156,https://shopee.vn/product/819034053/23554651451,https://s.shopee.vn/g9kW3rVoM
19243722392,Củ sạc nhanh BASEUS PD 20W GaN5 1C thích hợp cho i15 14 13 12 pro max,₫151.000,53k,Baseus Official Mall,"7,4%",₫10.570,https://shopee.vn/product/131195741/19243722392,https://s.shopee.vn/qTAiMqsTP
25064672844,20w 30W Sạc Nhanh Thông Minh USB C PD US Cắm Dữ Liệu Sạc Nhanh 1 Mét PD Cáp Adapter Dây USB-C Cắm,₫18.800,"48,2k",tingsong.vn,"7,4%",₫1.316,https://shopee.vn/product/511118898/25064672844,https://s.shopee.vn/1g2Hhtnhma
29967632883,"[Mã ELGDEC100 giảm 15% từ 100K đơn 300K] Quạt mini Goojodoq có màn hình kỹ thuật số LED, cầm tay có thể sạc lại",₫179.000,2k,GOOJODOQ OFFICIAL SHOP,"5,4%",₫8.950,https://shopee.vn/product/1356437574/29967632883,https://s.shopee.vn/1qLhuCn4Rd
28709510216,Suntaiho Ốp Lưng iPhone Đơn Giản Trong Suốt Crysta Mềm Chống Sốc TPU Ốp Điện Thoại Cho Iphone 16 15 14 13 12 11 Pro Max IP 7 8 Plus Iphon X XS XR XsMax,₫15.000,"5,2k",Suntaiho Official Store,"7,4%",₫1.050,https://shopee.vn/product/117097312/28709510216,https://s.shopee.vn/1LPRJHoySY
27807062607,Ốp Điện Thoại tpu Mềm Trong Suốt Chống Sốc Chống Bụi Cho iphone 13 15 14 13 12 11 pro max x xr 8 7 plus,₫10.000,"204,4k",Topick Global,"12,4%",₫1.200,https://shopee.vn/product/196261835/27807062607,https://s.shopee.vn/1VirVaoL7b
25187778525,Popsocket Giá Đỡ Điện Thoại 50 MẪU ANH TRAI SAY HI HIEUTHUHAI RHYDER ATUS HÙNG HUỲNH NEGAV,₫2.465,"4,4k",nlp shop,"12,4%",₫296,https://shopee.vn/product/535670297/25187778525,https://s.shopee.vn/2LHyV7lAQm
