Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
24289106984,Bodymist Nam Nữ Toàn Thân Lưu Hương 6 Giờ - Nước Hoa Hẹn Hò BODYMISS 105ml [MUA 3 GIẢM 50%],₫99.000,"599,8k",Esteelauder.vietnam,"2,4%",₫1.980,https://shopee.vn/product/1372427738/24289106984,https://s.shopee.vn/5Ac9tOnSHT
26219146791,"Nước hoa nam Versace Pour Homme EDT Mùi hương mát lạnh, mạnh mẽ, sành điệu 100ml",₫189.000,"539,9k",Christmas store vn,"18,4%",₫34.020,https://shopee.vn/product/1414456466/26219146791,https://s.shopee.vn/40QCVFrteG
27870107367,"Nước hoa nam Dior Sauvage Eau de Parfum nam tính, Chiết 10ml",₫110.630,"72,3k",Queen Cozmeticz,"7,4%",₫7.744,https://shopee.vn/product/730583532/27870107367,https://s.shopee.vn/4AjchYrGJJ
24360801162,". Nước hoa nam Versace Eros nam tính cuốn hút, chiết 10ml ....",₫107.640,"68,7k",General Perfume & Cosmetic.,"10,4%",₫10.764,https://shopee.vn/product/730656339/24360801162,https://s.shopee.vn/4L32trqcyM
24760801425,Nước Hoa Nam Creed Aventus EDP Chiết 10ml,₫107.640,"68,2k",General Perfume & Cosmetic.,"10,4%",₫10.764,https://shopee.vn/product/730656339/24760801425,https://s.shopee.vn/4VMT6ApzdP
28069249236,[ Chính Hãng ] Nước Hoa Di.or Sau.vage Eau De Parfum 100ml Hương Nam Tính Cuốn Hút,₫1.650.000,"60,3k",Kaisa Authentic,"2,4%",₫33.000,https://shopee.vn/product/739472644/28069249236,https://s.shopee.vn/3LAVi1uR0C
26369261993,[ Chính Hãng ] Nước Hoa Bleu De Chan.nel EDP 100ml Hương Nam Tính Sang Trọng Cuốn Hút,₫1.550.000,"60,3k",Kaisa Authentic,"2,4%",₫31.000,https://shopee.vn/product/739472644/26369261993,https://s.shopee.vn/3VTvuKtnfF
27070247430,"Nước hoa nam ALLURE HOMME SPORT chiết 10ml, tươi mát, mạnh mẽ và quyến rũ",₫149.500,"48,1k",Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/27070247430,https://s.shopee.vn/3fnM6dtAKI
28820247302,"Nước hoa nam, nước hoa nam Le Male Le Chiết 10ml nam tính, thu hút , lịch lãm - Kilian_Perfume",₫149.500,"48,1k",Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/28820247302,https://s.shopee.vn/3q6mIwsWzL
25989288937,"Nước hoa nam POUR HOMME Eau de Parfum chiết 10ml, nam tính, mạnh mẽ và quyến rũ- Kilian_Perfume",₫149.500,"48,1k",Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/25989288937,https://s.shopee.vn/2fuounwyM8
25839292791,"Nước hoa nam, nước hoa nam AC.QUA DI GIÒ chiết 10ml, hương thơm tươi mát, hiện đại, lưu hương mạnh mẽ - Kilian_Perfume",₫149.500,"48,1k",Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/25839292791,https://s.shopee.vn/2qEF76wL1B
26870243240,"Nước hoa nam, nước hoa nam Aventus chiết 10ml, nước hoa nam thơm lâu, mạnh mẽ Kilian Perfume",₫149.500,"48,1k",Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/26870243240,https://s.shopee.vn/30XfJPvhgE
24739292839,Nước Hoa Nam Creed Aventus EDP Chiết 10ml - Min Comestic,₫149.500,"48,1k",Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/24739292839,https://s.shopee.vn/3Ar5Viv4LH
26720238714,"Nước hoa nam, nước hoa nam Lanuit De L'homme chiết 10ml hương nam tính phong cách quyến rũ - Kilian-Perfume",₫149.500,"48,1k",Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/26720238714,https://s.shopee.vn/20f87ZzVi4
28270252165,"Nước Hoa Nam Bleu mạnh mẽ , nam tính ,sang trọng chiết 10ml",₫149.500,48k,Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/28270252165,https://s.shopee.vn/2AyYJsysN7
28120242553,"Nước hoa nam Ultra Male, nước hoa nam Jean Paul Gaultier Ultra Male quyến rũ - Kilian Perfume",₫149.500,48k,Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/28120242553,https://s.shopee.vn/2LHyWByF2A
27120242655,"Nước hoa nam Versace Eros, nước hoa nam chiết 10ml mùi hương đầy nam tính và mạnh mẽ - Kilian Perfume",₫149.500,48k,Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/27120242655,https://s.shopee.vn/2VbOiUxbhD
26920238970,"Nước hoa nam Bleu EDP chai chiết 10 ml sang trọng, tinh tế, gợi cảm",₫149.500,48k,Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/26920238970,https://s.shopee.vn/1LPRKM2340
26770252124,"Nước hoa nam Creed Aventus chai chiết 10ml Quyền lực, Nam tính, Hấp dẫn, Tinh tế",₫149.500,48k,Chuyên Son Cao Cấp,"2,4%",₫2.990,https://shopee.vn/product/1395288200/26770252124,https://s.shopee.vn/1VirWf1Pj3
