Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
25005702983,COMBO 2 CHAI NƯỚC HOA NỮ 10ML. [MAGIC COMBO] MAGIC GIRL - MAGIC QUEEN. DÀNH CHO QUÝ CÔ THANH LỊCH,₫35.000,33,LISA PERFUME Official,"22,4%",₫7.700,https://shopee.vn/product/1124101525/25005702983,https://s.shopee.vn/2qEF5pB3TE
24111379387,NƯỚC HOA NỮ [COMBO HỒNG] 4 CHAI 99K. LOVELY GIRL - PINKY PINKY - MAGIC GIRL - SWEET CANDIE,₫89.100,151,LISA PERFUME Official,"22,4%",₫19.602,https://shopee.vn/product/1124101525/24111379387,https://s.shopee.vn/2fuotWBgoD
20083993310,"ANTIPERSP FACE Kem Lăn Ngăn Mồ Hôi Mặt, Giảm Mụn Châu Âu Bill Đức Antiperspirant Face",₫39.000,186,✅NGĂN MỒ HÔI MẶT TAY CHÂN NÁCH,"22,4%",₫8.580,https://shopee.vn/product/135742441/20083993310,https://s.shopee.vn/3Ar5UR9mnK
24311381991,"NƯỚC HOA LISAPERFUME CHÍNH HÃNG LƯU HƯƠNG LÂU. MÙI HƯƠNG ĐA DẠNG LỰA CHỌN, TIỆN DỤNG DẼ SỬ DỤNG.",₫32.900,114,Lisa Perfume Store,"22,4%",₫7.238,https://shopee.vn/product/1145205703/24311381991,https://s.shopee.vn/30XfI8AQ8J
19883923661,Giấy Thấm Dầu Ngăn Mồ Hôi Mặt Antipersp thấm hút mồ hôi mặt,₫1.000,353,✅NGĂN MỒ HÔI MẶT TAY CHÂN NÁCH,"22,4%",₫220,https://shopee.vn/product/135742441/19883923661,https://s.shopee.vn/3VTvt38W7Q
19792945413,Xịt Ngăn Mồ Hôi NÁCH Antipersp Armpit Châu Âu của Đức Ngăn Mùi Hôi Nách antiperspirant,₫39.000,186,✅NGĂN MỒ HÔI MẶT TAY CHÂN NÁCH,"22,4%",₫8.580,https://shopee.vn/product/135742441/19792945413,https://s.shopee.vn/3LAVgk99SP
25919490918,"BODY MIST 30ML NAM, NỮ GIÁ RẺ 27K/CHAI RẺ MÀ LẠI THƠM LÂU 4-6H TỎA HƯƠNG 1-2M THỬ NGAY HÔM NAY TRAP-GOOD-BAD",₫21.600,53,Lisa Perfume Store,"22,4%",₫4.752,https://shopee.vn/product/1145205703/25919490918,https://s.shopee.vn/3q6mHf7FRW
29351098736,MUA 2 BODY MIST 100ML TẶNG 5 SẢN PHẨM. TẶNG 1 BODY MIST 100ML+ TẶNG 2 NƯỚC HOA 10ML+ TẶNG 2 XỊT THƠM MIỆNG.,₫69.300,346,Lisa Perfume Store,"22,4%",₫15.246,https://shopee.vn/product/1145205703/29351098736,https://s.shopee.vn/3fnM5M7smV
26567682065,"NƯỚC HOA 50ML LISAPERFUME CHÍNH HÃNG. MUA 1 TẶNG 1 NƯỚC HOA NAM, NỮ 50ML THƠM LÂU 6-8H, HƯƠNG THƠM DỊU NHẸ DỄ CHỊU",₫59.500,4,LISA PERFUME Official,"22,4%",₫13.090,https://shopee.vn/product/1124101525/26567682065,https://s.shopee.vn/6pkNrAvpM8
27914736870,"Combo 4 Chai Nước Hoa 3 Nam/Nữ và 1 Nam/Nữ 10,30,50 ML Siêu Rẻ",₫96.000,6,LISA PERFUME Official,"22,4%",₫21.120,https://shopee.vn/product/1124101525/27914736870,https://s.shopee.vn/6fQxerwSh7
19295801604,[MUA 3 ĐƯỢC 6] COMBO MUA 3 CHAI NƯỚC HOA 30ML DÀNH CHO NAM - TẶNG NGAY 3 CHAI NƯỚC HOA 10ML,₫207.200,24,LISA PERFUME Official,"22,4%",₫45.584,https://shopee.vn/product/1124101525/19295801604,https://s.shopee.vn/7ANEFmuYgE
25225102373,"BODY MIST 100ML NAM, NỮ NHIỀU MÙI COMBO GIÁ RẺ SIÊU THƠM 6-8H TRAP-GOOD-BAD MÙI NHẸ NHÀNG",₫89.000,85,LISA PERFUME Official,"22,4%",₫19.580,https://shopee.vn/product/1124101525/25225102373,https://s.shopee.vn/703o3TvC1D
22081242251,KEM NGĂN MỒ HÔI MẶT ANTIPERSP FACE CHÂU ÂU ngăn mồ hôi giảm tăng tiết tuyến mồ hôi ở mặt Antiperspirant Face,₫39.000,245,✅NGĂN MỒ HÔI MẶT TAY CHÂN NÁCH,"22,4%",₫8.580,https://shopee.vn/product/135742441/22081242251,https://s.shopee.vn/7V04eOtI0K
24805518553,Nước hoa nữ - Hương Mùa Hè Perfection Pinky Pinky Taylor 10ml tiện dụng lưu hương 6-8 tiếng,₫35.000,32,Lisa Perfume Store,"22,4%",₫7.700,https://shopee.vn/product/1145205703/24805518553,https://s.shopee.vn/7KgeS5tvLJ
22088189861,[BEST SELLER] NƯỚC HOA 10ML NỮ LISAPERFUME CHÍNH HÃNG. NƯỚC HOA MINI NHỎ GỌN - THƠM LÂU 6-8H,₫79.000,344,LISA PERFUME Official,"22,4%",₫17.380,https://shopee.vn/product/1124101525/22088189861,https://s.shopee.vn/7pcv30s1KQ
18183946658,Giấy Ngăn Mồ Hôi Mặt Thấm Dầu Antipersp thấm hút mồ hôi,₫1.000,357,✅NGĂN MỒ HÔI MẶT TAY CHÂN NÁCH,"22,4%",₫220,https://shopee.vn/product/135742441/18183946658,https://s.shopee.vn/7fJUqhsefP
25461465372,"NƯỚC HOA LISAPERFUME CHÍNH HÃNG XỊT THƠM PHÒNG NHẸ NHÀNG PHÙ HỢP MỌI LỨA TUỔI, MÙI HƯƠNG NHẸ DỊU ĐUỔI MUỖI.",₫39.500,47,Lisa Perfume Store,"22,4%",₫8.690,https://shopee.vn/product/1145205703/25461465372,https://s.shopee.vn/5VF0Gj0u40
29202345311,"Xịt Thơm Miệng 10ml Nhỏ Gọn Vị Bạc Hà, Mua 1 Tặng 1 Dễ Sử Dụng, Body Mist Thơm Nhẹ, Nước Hoa Lưu Hương 6-8h",₫32.900,736,Lisa Perfume Store,"22,4%",₫7.238,https://shopee.vn/product/1145205703/29202345311,https://s.shopee.vn/5Kva4Q1XOz
25005338679,"Nước HOA NAM, NỮ 10ml TIỆN DỤNG, NHỎ GỌN. HƠN 20 MÙI HƯƠNG VÀ COMBO SIÊU HỜI. XỊT THƠM CƠ THỂ 10ML MINI",₫23.030,127,Lisa Perfume Store,"22,4%",₫5.067,https://shopee.vn/product/1145205703/25005338679,https://s.shopee.vn/5prqfKzdO6
24655723738,"NƯỚC HOA LISAPERFUME CHÍNH HÃNG NAM, NỮ ĐỔI MỚI MỖI NGÀY - Set nước hoa NAM 6 chai - 6 mùi khác nhau BEST SELLER",₫34.500,76,LISA PERFUME Official,"22,4%",₫7.590,https://shopee.vn/product/1124101525/24655723738,https://s.shopee.vn/5fYQT20Gj5
19786964571,"NƯỚC HOA NỮ 50ML. MUA 1 CHAI 50ML + TẶNG 2 CHAI 10ML NHỎ GON, TIỆN DỤNG, THƠM LÂU 6-8H TỎA HƯƠNG 1-2M",₫199.000,109,LISA PERFUME Official,"22,4%",₫43.780,https://shopee.vn/product/1124101525/19786964571,https://s.shopee.vn/6AUh3wyMiC
28600776952,[MUA 2 THÀNH 5] BODY MIST LISAPERFUME CHÍNH HÃNG THƠM LÂU 6-8H TOẢ HƯƠNG 1-2M THƠM DỊU NHẸ.,₫71.200,486,LISA PERFUME Official,"22,4%",₫15.664,https://shopee.vn/product/1124101525/28600776952,https://s.shopee.vn/60BGrdz03B
27250777402,[DEAL ĐỘC QUYỀN] BODY MIST 30ML-100ML LISAPERFUME CHÍNH HÃNG THƠM LÂU 6-8H TỎA HƯƠNG XA,₫63.200,441,LISA PERFUME Official,"22,4%",₫13.904,https://shopee.vn/product/1124101525/27250777402,https://s.shopee.vn/6V7XSYx62I
24519383297,[MUA 1 TẶNG 1] BODY MIST NAM 30ML TRAP BOY-GOOD BOY-BAD BOY.2 CHAI 30ML NHỎ GỌN DỄ SỬ DỤNG VỪA RẺ VỪA LƯU HƯƠNG LÂU 6-8H,₫45.000,279,LISA PERFUME Official,"22,4%",₫9.900,https://shopee.vn/product/1124101525/24519383297,https://s.shopee.vn/6Ko7GFxjNH
23079812048,Xịt Ngăn Mồ Hôi Tay Chân - No More Sweat Hand & Feet của Úc bill Australia,₫200.000,5,✅NGĂN MỒ HÔI MẶT TAY CHÂN NÁCH,"22,4%",₫44.000,https://shopee.vn/product/135742441/23079812048,https://s.shopee.vn/9Ul924lfwu
28013564649,Gorgeous-Very Sexy-Rosie Night COMBO LADYNIGHT GVR Chỉ 79k Lưu Hương 6 - 8 Tiếng Siêu Rẻ,₫35.000,1,Lisa Perfume Store,"22,4%",₫7.700,https://shopee.vn/product/1145205703/28013564649,https://s.shopee.vn/9KRiplmJHt
25955360963,Nước hoa Nam 30ml tặng ngay 2 chai 10ml thơm lâu 6-8h toả hương xa giúp bạn tự tin hơn.,₫149.000,28,Lisa Perfume Store,"22,4%",₫32.780,https://shopee.vn/product/1145205703/25955360963,https://s.shopee.vn/9pNzQgkPH0
25626955980,"MUA 1 TẶNG 2 BODY MIST 100ML NAM,NỮ CÓ GIẤY Y TẾ AN TOÀN, LƯU HUONG, TỎA HƯƠNG TỐT XỊT THƠM TOÀN THÂN",₫83.300,7,Lisa Perfume Store,"22,4%",₫18.326,https://shopee.vn/product/1145205703/25626955980,https://s.shopee.vn/9f4ZENl2bz
