Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
23966117339,∏ [Siêu Hot] ◆Yuli Yula trọn bộ mỹ phẩm son môi làm đẹp trang điểm quà tặng học sinh mới bắt đầu,₫284.000,0,xhpzshgsvz,"2,4%",₫5.680,https://shopee.vn/product/973143337/23966117339,https://s.shopee.vn/5Ac9ss9eah
23942920672,◈♨(Date mới)Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-RY6A6,₫31.000,0,k300fu0tdh,"2,4%",₫620,https://shopee.vn/product/998178348/23942920672,https://s.shopee.vn/40QCUjE5xU
23942376967,◙❍[Siêu Sale]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-tLCHp,₫31.000,0,l1gl5n1k1c,"2,4%",₫620,https://shopee.vn/product/998136890/23942376967,https://s.shopee.vn/4Ajch2DScX
23941577111,❀∈[Mẫu mới]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-GeABJ,₫30.000,0,esrciyidba,"2,4%",₫600,https://shopee.vn/product/973211308/23941577111,https://s.shopee.vn/4L32tLCpHa
23940788804,☍[ Siêu Tiết kiệm]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-6SXX7,₫29.000,0,61y4il7iom,"2,4%",₫580,https://shopee.vn/product/981487145/23940788804,https://s.shopee.vn/4VMT5eCBwd
23940784795,[SẴN-RẺ] Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-36jtW,₫29.000,0,jj7pt_3uyb,"2,4%",₫580,https://shopee.vn/product/981487910/23940784795,https://s.shopee.vn/60BGsP6Ttw
23940705996,✑[ Siêu Tiết kiệm]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-6SXX7,₫29.000,0,h6s0phqve5,"2,4%",₫580,https://shopee.vn/product/981486777/23940705996,https://s.shopee.vn/6AUh4i5qYz
23940612817,"▣ ( Sẵn)▦♝Quà tặng sinh nhật bộ son môi người yêu cho bạn gái, vợ, mẹ, hộp trang điểm, trọn mỹ phẩm",₫646.000,0,xhpzshgsvz,"2,4%",₫12.920,https://shopee.vn/product/973143337/23940612817,https://s.shopee.vn/6Ko7H15DE2
23938477948,✾ ✁ [Hàng có sẵn/Ảnh thật]Yilu có bạn hộp quà tặng son môi set hộp trọn bộ mỹ phẩm thương hiệu lớn thương hiệu ngách đíc,₫1.508.000,0,mi_lcok9hh,"2,4%",₫30.160,https://shopee.vn/product/931857274/23938477948,https://s.shopee.vn/6V7XTK4Zt5
23940611638,✸ [Ảnh thật/Sẵn]☇⊕❣[Sản phẩm mới] Bộ trang điểm cho người mới tập Hộp son môi Mỹ bắt đầu nhẹ quà tặng học sinh đôi trọn,₫319.000,0,xhpzshgsvz,"2,4%",₫6.380,https://shopee.vn/product/973143337/23940611638,https://s.shopee.vn/5Kva5B91Fs
23866208837,☌[ HOT Sale ]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-ghEXn,₫29.000,0,h6s0phqve5,"2,4%",₫580,https://shopee.vn/product/981486777/23866208837,https://s.shopee.vn/5VF0HU8Nuv
23850449068,Son môi mờ không thấm nước velvet lip stick lâu trôi màu nâu đỏ tía tint nude sexy lipstic phụ nữ trang điểm mỹ phẩm,₫12.692,1,prettyee.vn,"2,4%",₫254,https://shopee.vn/product/776097562/23850449068,https://s.shopee.vn/5fYQTn7kZy
23847898166,Chống Thấm Nước Miệng Lớn Khỏa Thân Mờ Son Môi Lâu Dài Son Môi Không Phai Màu Đỏ Gợi Cảm Nhung Son Môi Trang Điểm Mỹ Phẩm,₫19.065,2,prettyee.vn,"2,4%",₫381,https://shopee.vn/product/776097562/23847898166,https://s.shopee.vn/5prqg677F1
23842390575,❃♣[Siêu Sale]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-tLCHp,₫31.000,0,tjz0y5wf88,"2,4%",₫620,https://shopee.vn/product/998147557/23842390575,https://s.shopee.vn/7KgeSr1PCK
23840849992,▨﹉[Siêu Sale]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-tLCHp,₫31.000,0,d83wypg3i1,"2,4%",₫620,https://shopee.vn/product/973129503/23840849992,https://s.shopee.vn/7V04fA0lrN
23822269346,"Son dưỡng không màu Coboté 5g, dưỡng môi, mỹ phẩm từ dừa",₫125.000,2,Đặc Sản Quảng Ninh,"2,4%",₫2.500,https://shopee.vn/product/77825436/23822269346,https://s.shopee.vn/7fJUrT08WQ
23866102960,■ [Hàng có sẵn/Ảnh thật]☄◙┅Giáng sinh hoa xizi chạm khắc son môi quà tặng trang điểm bộ trọn mỹ phẩm,₫2.078.000,0,xhpzshgsvz,"2,4%",₫41.560,https://shopee.vn/product/973143337/23866102960,https://s.shopee.vn/7pcv3lzVBT
23779286718,"Khay đựng son, mỹ phẩm đa năng 24 ô",₫23.000,0,nwsz3zunr5,"2,4%",₫460,https://shopee.vn/product/1061047385/23779286718,https://s.shopee.vn/6fQxfd3wYG
23866096671,✶ [SẴN-RẺ] ❃Hộp quà tặng son môi sinh nhật cho bạn gái hàng hiệu giá rẻ đích thực set cấm thành phố gió mỹ phẩm ngách,₫815.000,0,xhpzshgsvz,"2,4%",₫16.300,https://shopee.vn/product/973143337/23866096671,https://s.shopee.vn/6pkNrw3JDJ
23767859350,┅▧HOT- [ Ảnh thật ]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-ZT86,₫31.000,0,h6ktchnfyo,"2,4%",₫620,https://shopee.vn/product/998133045/23767859350,https://s.shopee.vn/703o4F2fsM
23767812392,►☜✥[ HOT Sale ]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-qS9z7,₫31.000,0,_v4qr73wlp,"2,4%",₫620,https://shopee.vn/product/998129739/23767812392,https://s.shopee.vn/7ANEGY22XP
23767375104,☾☎[Ảnh thật/Video]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-bql7d,₫30.000,0,zdz6jn9mw0,"2,4%",₫600,https://shopee.vn/product/998107578/23767375104,https://s.shopee.vn/8fC23IwKUi
23767064054,✱✗❃[HOT HIT]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-MCNry,₫30.000,0,3t97w7d2si,"2,4%",₫600,https://shopee.vn/product/973198936/23767064054,https://s.shopee.vn/8pVSFbvh9l
23766216750,☏✁HOT- [ Ảnh thật ]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-ES7h,₫29.000,0,h6s0phqve5,"2,4%",₫580,https://shopee.vn/product/981486777/23766216750,https://s.shopee.vn/8zosRuv3oo
23745273195,Gợi Cảm Nhung Matte Son Môi Chống Thấm Nước Lâu Dài Gợi Cảm Đỏ Son Dính Chống Dính Cốc Trang Điểm Môi Tint Làm Đẹp Mỹ Phẩm,₫7.584,2,lucy 3.vn,"2,4%",₫152,https://shopee.vn/product/1016410904/23745273195,https://s.shopee.vn/9A8IeDuQTr
23742331685,▥▨(Mới về)Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-gdNRs,₫30.000,0,oq240b9203,"2,4%",₫600,https://shopee.vn/product/998129155/23742331685,https://s.shopee.vn/7zwLG4yrqe
23742325597,◄☌[SALE SỐC] Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-T0tv7,₫30.000,0,oq240b9203,"2,4%",₫600,https://shopee.vn/product/998129155/23742325597,https://s.shopee.vn/8AFlSNyEVh
23739861657,Bộ Mỹ Phẩm Trang Điểm Ba Món Gồm Son Môi Và Phấn Mắt Dạng Lỏng Vỏ Hình Gấu Dễ Thương,₫138.000,2,COLOR CODE,"2,4%",₫2.760,https://shopee.vn/product/860228201/23739861657,https://s.shopee.vn/8KZBegxbAk
23738488148,♂ ▽ [GIÁ TỐT CHỌN MẪU]Bộ mỹ phẩm trang điểm trọn bộ trọn bộ gồm bảng phấn mắt kết hợp son môi túi mỹ phẩm học sinh nữ mớ,₫218.000,1,mi_lcok9hh,"2,4%",₫4.360,https://shopee.vn/product/931857274/23738488148,https://s.shopee.vn/8Usbqzwxpn
23738482939,✠ ❂ [Hàng có sẵn/Ảnh thật]Kem nền BB Cream Son môi chì kẻ mày chì mắt bóng bảng màu mỹ phẩm trọn bộ kết hợp hộp quà mỹ p,₫347.000,0,mi_lcok9hh,"2,4%",₫6.940,https://shopee.vn/product/931857274/23738482939,https://s.shopee.vn/9zhPdkrFn6
23675649208,Son Xinh Mỹ Phẩm Đông Anh 3 Màu Hot Trend Đỏ Tươi + Cam Đất + Đỏ Cam,₫189.000,0,SHOP_GIẢM_CÂN_MIỀN_TÂY 1,"2,4%",₫3.780,https://shopee.vn/product/1026690380/23675649208,https://s.shopee.vn/AA0pq3qcS9
23668411453,✼❧ஐHOT- [ Ảnh thật ]Son môi lì lâu trôi dưỡng ẩm kháng nước sáp mềm mịn mỹ phẩm nội địa trung chính hãng Gôn đồ chơi-ZT8,₫31.000,0,k300fu0tdh,"2,4%",₫620,https://shopee.vn/product/998178348/23668411453,https://s.shopee.vn/AKKG2Mpz7C
23667883018,♛♈[HOT HIT]Set Son và Qùa Tặng Cho Bạn Gái Combo Mĩ Phẩm & Son Môi Chính Hãng Sang Trọng Tinh Tế-MCNry,₫30.000,0,wtch6d1695,"2,4%",₫600,https://shopee.vn/product/998146817/23667883018,https://s.shopee.vn/AUdgEfpLmF
