Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
25168851577,"Khô Ăn Liền Tẩm Gia Vị Thơm Ngon - Khô Bò Sa Tế, Khô Gà Lá Chanh, Khô Mực Xé Cay - Gói 40g/50g",₫10.990,"2,8k",Cô Mai Food,"2,4%",₫220,https://shopee.vn/product/12837179/25168851577,https://s.shopee.vn/3Ar5VsHh6t
22747219610,Khô Gà Lá Chanh 50gram VIETTINMART,₫9.000,"5,8k",VietTin Mart,"9,4%",₫810,https://shopee.vn/product/74670232/22747219610,https://s.shopee.vn/20f87jM8Tg
6191780205,500GR Khô Gà Lá Chanh Nhà Làm [HÌNH THẬT 100%] FREESHIP ĐƠN TỪ 50K,₫67.150,"8,5k",Ăn Vặt Linh Foods,"2,4%",₫1.343,https://shopee.vn/product/162978076/6191780205,https://s.shopee.vn/2AyYK2LV8j
10912645470,Đặc Sản Sài Gòn 25k/100g Khô Gà Lá Chanh Loại Ngon thientustoret,₫19.000,"27,2k",Thiên Tú Store T,"5,4%",₫950,https://shopee.vn/product/62952238/10912645470,https://s.shopee.vn/2LHyWLKrnm
16180184789,Khô Gà Lá Chanh CATSKY FOOD đồ ăn vặt,₫49.000,"1,3k",Ăn Vặt Catsky,"12,4%",₫5.880,https://shopee.vn/product/806561057/16180184789,https://s.shopee.vn/2VbOieKESp
23271051861,(TẶNG 1 Gói Bánh) Combo 3 Bịch Bánh Tráng Trộn Sẵn Long An Mix Vị Khô Mực/Khô Gà/Khô Bò Cay Ngon (100g/1 bịch) Ăn Vặt,₫20.000,"13,8k",Hong Anh Clean Food,"9,4%",₫1.800,https://shopee.vn/product/73281764/23271051861,https://s.shopee.vn/1LPRKVOfpc
13121401755,Khô Gà Lá Chanh Tân Lộc Phát Gói 50g - 80g,₫10.500,"8,5k",Đồ ăn vặt Tân lộc phát,"2,4%",₫210,https://shopee.vn/product/225988933/13121401755,https://s.shopee.vn/1VirWoO2Uf
19195767504,"Combo đồ ăn vặt giá sỉ, khô gà, khô bò, khô heo, khô mực, da heo, cơm cháy",₫80.000,"3,3k",Đồ ăn vặt YoYo,"11,4%",₫8.800,https://shopee.vn/product/485022741/19195767504,https://s.shopee.vn/1g2Hj7NP9i
20196329001,450g Khô Gà Lá Chanh không bột,₫50.000,459,TIỆM NHÀ ỐC 79,"2,4%",₫1.000,https://shopee.vn/product/1423705/20196329001,https://s.shopee.vn/1qLhvQMlol
15171444224,100 gram Khô gà lá chanh loại ngon,₫11.400,"7,5k",Bánh Tráng Nhà Út Nhi,"12,4%",₫1.368,https://shopee.vn/product/129774911/15171444224,https://s.shopee.vn/g9kXHRDBY
16896722017,bánh tráng phơi sương khô gà sốt trứng muối,₫5.690,"2,8k",Bánh Tráng Nhà Út Nhi,"14,4%",₫797,https://shopee.vn/product/129774911/16896722017,https://s.shopee.vn/qTAjaQZqb
25608545024,Bánh Tráng Dẻo Tôm Cuộn Hành Phi/Khô Gà/Khô Bò Nguyên Chất- Đặc sản Tây Ninh - LiLiFood,₫5.500,"6,7k",LiliFood - Trùm Ăn Vặt,"7,4%",₫385,https://shopee.vn/product/503724065/25608545024,https://s.shopee.vn/10mavtPwVe
1290946846,Cơm Cháy Lắc Khô Gà Viettin Mart hũ 500g,₫40.000,"9,2k",VietTin Mart,"9,4%",₫3.600,https://shopee.vn/product/74670232/1290946846,https://s.shopee.vn/1B618CPJAh
2418946210,1KG TÁO ĐỎ TÂN CƯƠNG TO NHƯ QUẢ TRỨNG GÀ SIÊU NGON HẠT NHỎ,₫31.000,"2,3k",shopmevabe1994,"7,4%",₫2.170,https://shopee.vn/product/45146706/2418946210,https://s.shopee.vn/u3k3TkXU
1062014632,Hộp 500Gram Khô Gà Lá Chanh loại ngon đạt chuẩn ATVSTP ( Giòn ngon – đậm vị ) | Đồ ăn vặt  Yotafood,₫78.000,"60,9k",YOTAFOOD,"7,4%",₫5.460,https://shopee.vn/product/63963995/1062014632,https://s.shopee.vn/BDTwMT7CX
25471380633,"KHÔ 3 VỊ MIX - HEO, GÀ, MỰC THƠM NGON ĐẬM VỊ ( HŨ PET 300G )",₫17.000,872, Đồ Ăn Vặt Hà Nội,"8,4%",₫1.360,https://shopee.vn/product/389473361/25471380633,https://s.shopee.vn/LWu8fSTra
29652942330,"Bánh Tráng Trộn KHÔ GÀ CAY - HỦ 300GR, Ăn Vặt COMAI",₫44.100,"1,6k",ĂN VẶT COMAI,"4,4%",₫1.764,https://shopee.vn/product/228276623/29652942330,https://s.shopee.vn/VqKKyRqWd
23502892460,500g chà bông gà,₫65.000,"5,8k",HoangThao- 93,"2,4%",₫1.300,https://shopee.vn/product/35494388/23502892460,https://s.shopee.vn/9zhPeQrgFU
24605172265,"COMBO Siêu Tiết Kiệm - Khô Bò, Khô Gà, Khô Heo Cháy Tỏi Fansipan 50g/gói Đảm Bảo ATTP",₫8.990,"4,7k",HULA FOOD,"5,4%",₫450,https://shopee.vn/product/165860845/24605172265,https://s.shopee.vn/AA0pqjr2uX
17341571459,100 gr Khô gà lá chanh ăn vặt ngon túi zip,₫8.900,"2,5k",Sale off 80%,"4,4%",₫356,https://shopee.vn/product/33410512/17341571459,https://s.shopee.vn/AKKG32qPZa
3796555213,300GR Khô Gà Lá Chanh [HÌNH THẬT 100%] FREESHIP ĐƠN TỪ 50K,₫46.750,"2,8k",Ăn Vặt Linh Foods,"2,4%",₫935,https://shopee.vn/product/162978076/3796555213,https://s.shopee.vn/AUdgFLpmEd
26065259387,Cơm cháy 5 vị nhà Paco Food Gói Hút Chân Không 100g mắm hành/rong biển/siêu chà bông/khô bò cay/chà bông gà,₫20.000,517,PACO FOOD-ĂN VẶT BÁNH TRÁNG,"10,4%",₫2.000,https://shopee.vn/product/1350719/26065259387,https://s.shopee.vn/9KRirCuDbQ
26619733434,"Cơm Cháy Chà Bông ADANS FOOD Đặc Biệt Nhiều Chà Bông Ngon Giòn Rụm, Tặng kèm 50gr Đùi Gà Phô Mai Tỏi",₫49.500,446,ADans Food - Ăn Vặt Khỏe,"7,4%",₫3.465,https://shopee.vn/product/1419720744/26619733434,https://s.shopee.vn/9Ul93VtaGT
1439800818,[50Gr] Khô Gà Lá Chanh Loại 1 ( Giòn ngon - Đậm vị ) Đồ ăn vặt Yotafood,₫9.800,"58,5k",YOTAFOOD,"7,4%",₫686,https://shopee.vn/product/63963995/1439800818,https://s.shopee.vn/9f4ZFoswvW
1553862542,Khô Gà Xé Cay Lá Chanh VIETTINMART 100G,₫17.000,"4,6k",VietTin Mart,"9,4%",₫1.530,https://shopee.vn/product/74670232/1553862542,https://s.shopee.vn/9pNzS7sJaZ
1755435359,Khô gà lá chanh loại 1 - 500Gr ( Giòn ngon Đậm vị ) | Đồ ăn vặt Nàng Khô,₫78.000,"19,7k",Nàng Khô,"7,4%",₫5.460,https://shopee.vn/product/69897949/1755435359,https://s.shopee.vn/8fC23ywkxM
22551616425,[Combo 3 Hủ Khô Gà 500Gram ] Lá Chanh / Bơ Tỏi Thơm Ngon [ Cô Diệp Food],₫249.000,7k,Cô Diệp FOOD - Kho Buôn Sỉ SLL,"2,4%",₫4.980,https://shopee.vn/product/43978717/22551616425,https://s.shopee.vn/8pVSGHw7cP
22852885855,"KHÔ FANSIPAN KHÔ GÀ, KHÔ BÒ, KHÔ MỰC, KHÔ HEO CHÁY TỎI 50Gram",₫9.900,4k,Tiệm nhà PULA,"4,4%",₫396,https://shopee.vn/product/89607375/22852885855,https://s.shopee.vn/8zosSavUHS
1964033135,Khô Gà Lá Chanh Viettin Mart 500G,₫79.000,"9,1k",VietTin Mart,"9,4%",₫7.110,https://shopee.vn/product/74670232/1964033135,https://s.shopee.vn/9A8IetuqwV
4561737606,"Bánh tráng bơ dẻo tôm,khô gà, bò, chà bông thơm ngon+ bơ béo ngậy- Bánh tráng Quyên Tây Ninh",₫9.000,"11,3k",BÁNH TRÁNG QUYÊN TÂY NINH,"12,4%",₫1.080,https://shopee.vn/product/313173734/4561737606,https://s.shopee.vn/7zwLGkzIJI
1172877550,1Kg Khô Gà Lá Chanh ( Giòn ngon - Đậm vị ) | Nàng Khô,₫145.000,"10,5k",Nàng Khô,"7,4%",₫10.150,https://shopee.vn/product/69897949/1172877550,https://s.shopee.vn/8AFlT3yeyL
16121906250,Đồ ăn vặt 16 món SIÊU NGON 💖TIGER FOOD💖 Món ăn vặt đóng lon khô gà - mực cán - rong biển- da heo - cơm cháy - bánh gấu,₫34.880,"13,5k",Ăn Vặt Tiger Food,"5,4%",₫1.744,https://shopee.vn/product/707424749/16121906250,https://s.shopee.vn/8KZBfMy1dO
25236939905,KHÔ GÀ LÁ CHANH (túi 100gr),₫15.899,265,Bách hoá củ chi,"2,4%",₫318,https://shopee.vn/product/31218156/25236939905,https://s.shopee.vn/8UsbrfxOIR
29114045798,"Khô Ăn Liền Tẩm Gia Vị Thơm Ngon - Khô Bò Sa Tế, Khô Gà Lá Chanh - Gói Mini 20 Gram",₫4.480,486,Cô Mai Food,"2,4%",₫90,https://shopee.vn/product/12837179/29114045798,https://s.shopee.vn/7KgeTX1pfE
2652961468,500g khô gà bơ tỏi,₫65.000,"23,4k",tritin2016,"4,4%",₫2.600,https://shopee.vn/product/85315428/2652961468,https://s.shopee.vn/7V04fq1CKH
25738843199,Khô Gà Lá Chanh Mềm Loại 1 Đậm Vị Không Trộn Bột DONACAS 500g,₫199.000,300,Thực phẩm DONACAS,"2,4%",₫3.980,https://shopee.vn/product/1413673255/25738843199,https://s.shopee.vn/7fJUs90YzK
1646354605,Khô Gà Lá Chanh Viettin Mart 1KG,₫149.000,"25,6k",VietTin Mart,"9,4%",₫13.410,https://shopee.vn/product/74670232/1646354605,https://s.shopee.vn/7pcv4RzveN
6025965738,CHÀ BÔNG GÀ CAY PHONG TRẦN FOOD 1KG,₫165.000,"7,2k",Phong trần food,"12,4%",₫19.800,https://shopee.vn/product/239680103/6025965738,https://s.shopee.vn/6fQxgJ4N1A
1246881890,[COMBO 2 TRONG 1] 500Gr Khô Gà Lá Chanh + 500Gr Khô Gà Bơ Tỏi |  Đồ ăn vặt Yotafood,₫145.000,"16,1k",YOTAFOOD,"7,4%",₫10.150,https://shopee.vn/product/63963995/1246881890,https://s.shopee.vn/6pkNsc3jgD
13789509272,Khô Gà Lá Chanh 200g Xé Cay Ăn Cùng Bà Tuyết vừa RẺ vừa NGON,₫65.000,"5,1k",Ăn Cùng Bà Tuyết,"12,4%",₫7.800,https://shopee.vn/product/279658061/13789509272,https://s.shopee.vn/703o4v36LG
25323818124,[ Combo 3 món siêu hời ] Khô Gà Lá Chanh 300Gram + Khô Bò Sợi Ngắn 300Gram + Khô Mực Cán Tẩm Gia Vị 200Gram,₫139.500,971,Ăn vặt Nhà AnVy,"5,4%",₫6.975,https://shopee.vn/product/111102501/25323818124,https://s.shopee.vn/7ANEHE2T0J
20385274294,Khô gà lá chanh Mây Hạt đảm bảo ATVSTP Loại 1 Thơm ngon Đậm vị,₫64.800,"1,3k",Mây Hạt - Healthy Food,"2,4%",₫1.296,https://shopee.vn/product/1037262762/20385274294,https://s.shopee.vn/60BGt56uN6
29310910969,"Combo 1KG Khô gà lá chanh, chà bông heo xù hủ 500gr đồ ăn vặt haovosnack",₫65.000,449,Haovo Fastfood & Snacks,"2,4%",₫1.300,https://shopee.vn/product/1217746870/29310910969,https://s.shopee.vn/6AUh5O6H29
6663271329,"Khô Gà Lá Chanh 100% Thịt Gà Loại 1 , 1KG ( 2 hủ lớn)",₫45.000,"9,5k",Cô Diệp FOOD - Kho Buôn Sỉ SLL,"2,4%",₫900,https://shopee.vn/product/43978717/6663271329,https://s.shopee.vn/6Ko7Hh5dhC
26856024193,"[Deal siêu sốc] Cơm cháy mắm hành chà bông khô gà khô bò, thơm ngon giòn rụm, vị đậm đà chất lượng",₫2.990,606,Ngon Lành Shop - Trái cây sấy,"2,4%",₫60,https://shopee.vn/product/1275152626/26856024193,https://s.shopee.vn/6V7XU050MF
15514110693,"Combo 10c bánh tráng Anh Bảy Mập - bánh nướng mắm ruốc cuộn CHÀ BÔNG TÉP HÀNH PHI, vị Bò Khô, Vị Khô Gà",₫28.000,"2,6k",dacsanphanrangso1,"11,4%",₫3.080,https://shopee.vn/product/237204869/15514110693,https://s.shopee.vn/5Kva5r9Rj2
4163417276,Khô Gà Lá Chanh Tasty Food - Hũ 500g/1kg - SP001,₫120.000,"3,4k",Tasty Food,"12,4%",₫14.400,https://shopee.vn/product/310513617/4163417276,https://s.shopee.vn/5VF0IA8oO5
11656361504,Khô Gà Lá Chanh Ngon Loại 1 xuất khẩu-1Hộp 500GR,₫62.900,"4,8k",Đồ Ăn Vặt Gia Lai market,"4,4%",₫2.516,https://shopee.vn/product/376786684/11656361504,https://s.shopee.vn/5fYQUT8B38
7552734362,"[TẶNG KHÔ GÀ 55G] Khô heo cháy tỏi 280g DumBum, thịt heo tươi thơm ngon, không độn gà",₫39.000,"17,8k",Ăn vặt Dum Bum,"2,4%",₫780,https://shopee.vn/product/309097743/7552734362,https://s.shopee.vn/5prqgm7XiB
15723774792,Bánh Tráng Bơ Kèm Topping Hành Phi + Ruốc + Khô gà - Trọng lượng 100 gam - Abi Snack,₫10.000,"18,5k",BÁNH TRÁNG ABI SNACK VIETNAM,"2,4%",₫200,https://shopee.vn/product/629034041/15723774792,https://s.shopee.vn/4pzJUwBLk0
5826179831,500GR CHÀ BÔNG GÀ CAY ĐẬM CHẤT VIỆT_PHONG TRẦN FOOD_CHÀ BÔNG LÀM BÁNH,₫85.000,"4,1k",Phong trần food,"12,4%",₫10.200,https://shopee.vn/product/239680103/5826179831,https://s.shopee.vn/4fftIdBz4z
21294516725,"[Combo 10 Gói  ] Khô Bò, khô gà, khô heo Sợi 50g Fansipan An Toàn Vệ Sinh Thực Phẩm",₫98.000,"1,1k",Tiệm Trà Rumi,"2,4%",₫1.960,https://shopee.vn/product/1100723261/21294516725,https://s.shopee.vn/5Ac9tYA546
7003192566,Gà lá chanh chà bông gà Khô gà bơ tỏi xé cay siêu ngon NAMKEN 300g - Đồ ăn vặt Việt Nam - Ăn vặt NAMKEN,₫9.000,"1,8k",Tạphoacohai,"4,4%",₫360,https://shopee.vn/product/191045073/7003192566,https://s.shopee.vn/50IjhFAiP5
13620792895,"Khô bò sợi, gà lá chanh,  gà bơ tỏi , mực xé hấp nc dừa , heo cháy tỏi túi nhỏ ăn thử",₫9.000,13k,TAP HÓA CÔHAI,"4,4%",₫360,https://shopee.vn/product/157395458/13620792895,https://s.shopee.vn/4AjchiDt5w
13170764500,"Bánh tráng muối 3 vị KHÔ BÒ, KHÔ GÀ, CHÀ BÔNG - Đặc sản Kiên Giang",₫17.000,"1,2k",hngpht3099,"2,4%",₫340,https://shopee.vn/product/136186230/13170764500,https://s.shopee.vn/40QCVPEWQv
17000097726,"Khô Gà Lá Chanh 100% Thịt Gà Loại 1, Hàng Ngon Nhà Làm - Hộp 300G/500G",₫42.500,"5,6k",duy_khang_food,"4,4%",₫1.700,https://shopee.vn/product/206612047/17000097726,https://s.shopee.vn/4VMT6KCcQ2
18326577487,"[HN - CHÍNH HÃNG] Khô gà lá chanh MIXIFOOD tuyệt phẩm thịt gà chất lượng cao, hộp 500G SIÊU NGON - ĐẬM ĐÀ",₫174.000,"10,3k",Mixi_Food,"2,4%",₫3.480,https://shopee.vn/product/790953918/18326577487,https://s.shopee.vn/4L32u1DFl1
1637715039,500g khô gà lá chanh + 500g khô gà bơ tỏi,₫147.000,"22,2k",tritin2016,"4,4%",₫5.880,https://shopee.vn/product/85315428/1637715039,https://s.shopee.vn/3VTvuUGQRs
27268897502,Khô Gà Lá Chanh Xé Sợi Loại VI.P Hàng Chuẩn Chất Lượng - Đồ Ăn Vặt Hachi - Hũ 150gr/250gr/500gr,₫78.000,159,Shop Ăn vặt Hachi,"2,4%",₫1.560,https://shopee.vn/product/1410903461/27268897502,https://s.shopee.vn/3LAViBH3mr
24487373041,"Khô Gà Lá Chanh F3 Foods loại 1 - Thơm ngon, giòn rụn, hấp dẫn",₫12.500,177,Deli Food - Deliver Happiness,"7,4%",₫875,https://shopee.vn/product/1381654787/24487373041,https://s.shopee.vn/3q6mJ6F9ly
22635150459,KHÔ GÀ LÁ CHANH loại GIÒN 500gr - Đồ ăn vặt ngon nhất do CHEF nấu,₫49.000,"2,4k",CHEF hông có bếp,"7,4%",₫3.430,https://shopee.vn/product/389954874/22635150459,https://s.shopee.vn/3fnM6nFn6x
10411421073,Khô gà khô bò khô mực bán lẻ gói nhỏ ( MINI ),₫4.000,3k,dacsanphanrangso1,"11,4%",₫440,https://shopee.vn/product/237204869/10411421073,https://s.shopee.vn/2qEF7GIxno
22647383980,"500g ruốc gà, chà bông gà mặn ngọt siêu ngon hàng cty",₫33.500,"1,1k",Ăn vặt PuLu,"4,4%",₫1.340,https://shopee.vn/product/29166089/22647383980,https://s.shopee.vn/2fuouxJb8n
18552810194,500g chà bông gà thường 55k,₫55.000,1k,Bánh tráng cô út,"2,4%",₫1.100,https://shopee.vn/product/28259596/18552810194,https://s.shopee.vn/3Ar5VsHh7u
25637880194,Khô gà lá chanh 500g KK Food đậm vị ngon khó cưỡng,₫50.760,250,KK FOOD - THIÊN ĐƯỜNG ĂN VẶT,"2,4%",₫1.015,https://shopee.vn/product/1226085708/25637880194,https://s.shopee.vn/30XfJZIKSt
25855387781,combo bánh tráng khô gà,₫19.000,502,Bách Hóa Bà Na,"4,4%",₫760,https://shopee.vn/product/977882094/25855387781,https://s.shopee.vn/2AyYK2LV9k
14062181206,Cơm cháy 3 vị siêu chà bông 💖TIGER FOOD💖 Gạo lức rong biển - khô gà - bò - heo Siêu Giòn - Siêu Ngon,₫30.000,"12,1k",Ăn Vặt Tiger Food,"5,4%",₫1.500,https://shopee.vn/product/707424749/14062181206,https://s.shopee.vn/20f87jM8Uj
1759669659,"100gr khô gà lá chanh loại ngon , đóng túi zip | KingFood - Thế Giới Đồ Ăn Vặt",₫16.000,"7,3k",đồ ăn vặt nhà làm,"7,4%",₫1.120,https://shopee.vn/product/73362332/1759669659,https://s.shopee.vn/2VbOieKETq
24605077460,"Khô gà lá chanh xé sợi, giòn ngon - đậm vị Quang Linh food",₫88.000,936,Đồ Ăn Vặt - Quang Linh Food,"5,4%",₫4.400,https://shopee.vn/product/657780154/24605077460,https://s.shopee.vn/2LHyWLKrop
4591075130,"300g KHÔ GÀ  LÁ CHANH NGON LOẠI I - đồ ăn vặt Sài Gòn, thơm ngon đậm vị- Hỏa tốc TPHCM - ViXi Food",₫43.900,"4,9k",Vixi Food,"2,4%",₫878,https://shopee.vn/product/77711443/4591075130,https://s.shopee.vn/1VirWoO2Vg
22551372685,COMBO 10 Gói Khô Bò/Khô Gà Fansipan Chính Hãng Đảm Bảo ATTP - HULA FOOD,₫88.900,"1,5k",HULA FOOD,"5,4%",₫4.445,https://shopee.vn/product/165860845/22551372685,https://s.shopee.vn/1LPRKVOfqf
19790656426,KHÔ GÀ LÁ CHANH VINH PHÁT LOẠI NGON,₫9.000,"1,8k",ĐỒ ĂN VẶT VINH PHÁT ,"2,4%",₫180,https://shopee.vn/product/692397855/19790656426,https://s.shopee.vn/1qLhvQMlpm
2142066178,KHÔ GÀ LÁ CHANH THƠM NGON LOẠI CAO CẤP SK FOOD,₫55.000,877,SK FOOD,"4,4%",₫2.200,https://shopee.vn/product/25632795/2142066178,https://s.shopee.vn/1g2Hj7NPAl
22939858320,Khô Gà Lá Chanh FANSIPAN - Hàng chính hãng - Gói 50g - Thịt Gà Khô Xé Lá Chanh Tỏi Ớt Thơm Thơm Cay Cay Siêu Ngon,₫9.500,"1,3k",Chân gà Chef Biggy (NPP),"4,4%",₫380,https://shopee.vn/product/769946840/22939858320,https://s.shopee.vn/qTAjaQZrc
21150424351,Chà bông ( ruốc ) heo / gà 100g,₫24.000,"2,9k",huyendu2712 - Dụng cụ làm bánh,"2,4%",₫480,https://shopee.vn/product/25874121/21150424351,https://s.shopee.vn/g9kXHRDCb
5172752148,Khô Gà Lá Chanh - Khô Gà chuẩn loại 1 [ Hũ 500.Gram ],₫54.000,801,Bách Hoá N.Food,"2,4%",₫1.080,https://shopee.vn/product/308302320/5172752148,https://s.shopee.vn/1B618CPJBi
29163993757,"Combo 1KG Khô gà lá chanh, khô gà bơ tỏi ngon, tiết kiệm, chất lượng đồ ăn vặt haovosnack",₫65.000,227,Haovo Fastfood & Snacks,"2,4%",₫1.300,https://shopee.vn/product/1217746870/29163993757,https://s.shopee.vn/10mavtPwWh
5017936256,100gr khô gà lá chanh loại ngon | KingFood Thế Giới Đồ Ăn Vặt Đồ Ăn Vặt Hà Nội,₫16.500,"3,9k",chuyên sỉ đồ ăn vặt hà nội,"10,4%",₫1.650,https://shopee.vn/product/182385883/5017936256,https://s.shopee.vn/BDTwMT7DY
5720292149,"Khô gà, khô bò vị ngon khó cưỡng (lon pet 200g)",₫32.500,"1,5k",Shop ăn vặt Mẹ Gold,"4,4%",₫1.300,https://shopee.vn/product/91680258/5720292149,https://s.shopee.vn/u3k3TkYX
23787956171,"(100gr ăn thử) Khô Gà Lá Chanh Xé Cay, Gà Khô, Khô Gà Sợi Trung Nam Food, đồ ăn vặt, ăn vặt ngon",₫12.900,182,Shop Ăn Vặt Cu Bi,"2,4%",₫258,https://shopee.vn/product/1105448474/23787956171,https://s.shopee.vn/VqKKyRqXe
1435723990,khô gà lá chanh loại có giấy chứng nhận VSATTP| KingFood - Thế Giới Đồ Ăn Vặt - Đồ Ăn Vặt Hà Nội,₫80.000,"4,7k",đồ ăn vặt nhà làm,"10,4%",₫8.000,https://shopee.vn/product/73362332/1435723990,https://s.shopee.vn/LWu8fSTsd
22454644881,Bánh Tráng Dẻo Trộn Sốt Bò Sa Tế Kèm Khô Gà Lá Chanh Khô Bò Xé Cay ĐẠI ĐẠI FOOD,₫12.000,"4,8k",Đại Đại FOOD,"4,4%",₫480,https://shopee.vn/product/1064970490/22454644881,https://s.shopee.vn/AA0pqjr2vY
29653830673,"Túi zip ăn thử khô gà, khô heo cháy tỏi, khô bò giá sỉ DACSANPHANRANGSO1",₫3.500,131,dacsanphanrangso1,"11,4%",₫385,https://shopee.vn/product/237204869/29653830673,https://s.shopee.vn/9zhPeQrgGX
24726290595,Đùi gà sấy MINH CHÂU FOOD [Nhập mã MCF20 giảm 20k] đồ ăn vặt giá rẻ đồ ăn liền nội địa ngon,₫49.000,704, Minh Châu Food,"12,4%",₫5.880,https://shopee.vn/product/989622997/24726290595,https://s.shopee.vn/AUdgFLpmFe
2227075573,500g khô gà lá chanh,₫75.000,29k,tritin2016,"4,4%",₫3.000,https://shopee.vn/product/85315428/2227075573,https://s.shopee.vn/AKKG32qPad
27506694594,Khô gà bơ tỏi Túi Giấy 50g,₫50.000,273,SHOP CHÀ BÔNG TÍN,"14,4%",₫7.000,https://shopee.vn/product/1264222609/27506694594,https://s.shopee.vn/9Ul93VtaHU
