Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
27517545822,"Tem Tết 2025, Tem Dán Tết, Decal DánTrang Trí Hộp Quà, Giỏ Quà, Hộp Bánh, Kẹo, Mứt Ngày Tết Hoa Đào, Sẵn Keo Dán.",₫11.900,0,Xưởng in - Nemo Decor,"2,4%",₫238,https://shopee.vn/product/1264286239/27517545822,https://s.shopee.vn/VqKKTMuJ0
18969990047,táo đồng trang trí tết- phụ kiẹn trang trí giỏ quà. tháp bánh kẹo,₫12.825,54,Phukieentrangtrihoa,"2,4%",₫257,https://shopee.vn/product/568292985/18969990047,https://s.shopee.vn/LWu8ANXdz
16890799688,"Hộp quà Tết mây tre đan, hình vuông, hình trụ, hình tròn, nhiều lỗ, mắt cáo, có nắp, có tay cầm. Giỏ đựng quà bánh kẹo",₫69.000,30,VgreenArt,"12,4%",₫8.280,https://shopee.vn/product/826352724/16890799688,https://s.shopee.vn/qTAj5Ldd6
6912079662,"1kg Túi màng co đóng giỏ quà tết  -1kg Màng co túi ép vòm gói  giỏ quà, giỏ trái cây, set bánh kẹo",₫63.050,10,Màng co pvc loại trong,"2,4%",₫1.261,https://shopee.vn/product/120370119/6912079662,https://s.shopee.vn/g9kWmMGy5
14644320959,"Hộp giấy hình kẹo, hộp đựng quà tặng, bánh kẹo socola trang trí giỏ quà tết",₫5.000,"3,8k",Xanh Shop - Đồ làm bánh,"2,4%",₫100,https://shopee.vn/product/130467185/14644320959,https://s.shopee.vn/1B617hKMxC
23823906991,"[HQ] Hộp Quà Hình Kẹo, Hộp Đựng Bánh Kẹo Socola, Quà Tặng, Trang Trí Tiệc, Giỏ Quà Tết, Party Decor,Halloween 14*5.5*5.5",₫5.000,"1,3k",VPP Sáng Tạo TTC,"17,4%",₫850,https://shopee.vn/product/133503817/23823906991,https://s.shopee.vn/10mavOL0IB
16091809296,"Sét Phụ Kiện Trang Trí Tháp Bánh , Kẹo ,Oản Tài Lộc, Giỏ Quà Tết  Kèm Sẵn Đế Hàng Chính Chủ",₫150.000,51,HiếuToys,"2,4%",₫3.000,https://shopee.vn/product/473924620/16091809296,https://s.shopee.vn/9Ul930oe2q
21053122098,"Phụ kiện trang trí tráp bánh kẹo, tráp nước , giỏ quà Tết",₫30.000,"1,4k",hongnukisd,"2,4%",₫600,https://shopee.vn/product/490913394/21053122098,https://s.shopee.vn/9KRiqhpHNp
27367561156,"Tem Tết 2025, Tem Dán Tết, Decal Dán Trang Trí Hộp Quà, Giỏ Quà, Hộp Bánh, Kẹo, Mứt Ngày Tết Hoa Đào, Sẵn Keo Dán.",₫11.900,0,Xưởng in - Nemo Decor,"2,4%",₫238,https://shopee.vn/product/1264286239/27367561156,https://s.shopee.vn/9pNzRcnNMw
26917561324,"Tem Tết 2025, Tem Dán Tết, Decal DánTrang Trí Hộp Quà, Giỏ Quà, Hộp Bánh, Kẹo, Mứt Ngày Tết Hoa Đào, Sẵn Keo Dán.",₫11.900,0,Xưởng in - Nemo Decor,"2,4%",₫238,https://shopee.vn/product/1264286239/26917561324,https://s.shopee.vn/9f4ZFJo0hv
21167603833,"Hoa Mộc Lan Chất Liệu Xốp Hàng Cao Cấp Trang Trí Tháp Bánh Kẹo ,Nước Ngọt ,Giỏ Quà Tết,Decor Nhà Cửa",₫8.000,320,HiếuToys,"2,4%",₫160,https://shopee.vn/product/473924620/21167603833,https://s.shopee.vn/AA0pqEm6h2
22002017304,"giỏ hoa tròn,khay quà,khay bánh kẹo tết cỡ nhỡ(KHÁCH LƯU Ý GIỎ CHƯA KÈM XỐP)",₫23.000,448,Tuấn Liêm Chuyên Sỉ,"2,4%",₫460,https://shopee.vn/product/112945489/22002017304,https://s.shopee.vn/9zhPdvmk21
10280092853,sét trang trí cháp hoa quả bánh kẹo giỏ quà tết,₫45.000,978,shop hồng nhung,"2,4%",₫900,https://shopee.vn/product/26289792/10280092853,https://s.shopee.vn/AUdgEqkq18
14291848407,"Hộp giấy hình kẹo, hộp đựng bánh kẹo socola quà tặng trang trí tiệc, giỏ quà tết",₫7.200,404,Quà tặng vs phụ kiện,"4,4%",₫288,https://shopee.vn/product/273290804/14291848407,https://s.shopee.vn/AKKG2XlTM7
20255696046,"giỏ hoa,khay quà tặng tròn  cỡ to,khay quà tết bánh kẹo",₫25.000,54,Tuấn Liêm Chuyên Sỉ,"2,4%",₫500,https://shopee.vn/product/112945489/20255696046,https://s.shopee.vn/8AFlSYtiki
16591392394,"Sét Phụ Kiện Tráp Bánh Tài Lộc, Phụ Kiện Trang Trí Oản , Bánh Kẹo, Giỏ Quà Tết",₫15.000,885,MaiRinn Store,"7,4%",₫1.050,https://shopee.vn/product/594123758/16591392394,https://s.shopee.vn/7zwLGFuM5h
19469837607,"Bông hoa trạng nguyên, hoa nhũ vàng trang trí cây thông, tháp giỏ quà - Đồ trang trí tháp bánh keọ, bia ngày tết",₫3.000,250,honggiang247.vn,"10,4%",₫300,https://shopee.vn/product/414638052/19469837607,https://s.shopee.vn/8UsbrAsS4o
26317548457,"Tem Tết 2025, Tem Dán Tết, Decal DánTrang Trí Hộp Quà, Giỏ Quà, Hộp Bánh, Kẹo, Mứt Ngày Tết Hoa Mai, Sẵn Keo Dán.",₫11.900,0,Xưởng in - Nemo Decor,"2,4%",₫238,https://shopee.vn/product/1264286239/26317548457,https://s.shopee.vn/8KZBert5Pn
26267549356,"Tem Tết 2025, Tem Dán Tết Du Xuân, Decal Dán Trang Trí Hộp Quà, Giỏ Quà, Hộp Bánh, Kẹo, Mứt Ngày Tết, Sẵn Keo Dán.",₫11.900,0,Xưởng in - Nemo Decor,"2,4%",₫238,https://shopee.vn/product/1264286239/26267549356,https://s.shopee.vn/8pVSFmrBOu
17096108922,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Tết, Nhãn Dán Sang Trọng, Tươi Sáng, Bền Đẹp.",₫12.100,115,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/17096108922,https://s.shopee.vn/8fC23Trojt
22655741190,"TEM TẾT Dán Niêm Phong Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Tết Cổ Truyền - Nhãn Dán Tươi Sáng",₫9.900,101,Kaka-Store,"2,4%",₫198,https://shopee.vn/product/58507828/22655741190,https://s.shopee.vn/9A8IeOpuj0
23033310688,"[HQ] Hộp Quà Hình Kẹo, Hộp Đựng Bánh Kẹo Socola, Quà Tặng, Trang Trí Tiệc, Giỏ Quà Tết, Party Decor,Halloween 14*5.5*5.5",₫4.750,64,TTC Gift Store | Hộp Quà Tặng,"12,4%",₫570,https://shopee.vn/product/969709980/23033310688,https://s.shopee.vn/8zosS5qY3z
14796942110,"Hộp quà tặng mây tre, hộp quà đa năng đựng trái cây bánh kẹo ngày tết, setup giỏ quà tặng người thân",₫45.000,31,MÂY TRE TP.HCM,"2,4%",₫900,https://shopee.vn/product/58932275/14796942110,https://s.shopee.vn/6pkNs6ynSa
22251714536,"Hộp quà tặng mây tre, hộp quà đa năng đựng trái cây bánh kẹo ngày tết, setup giỏ quà tặng người thân",₫45.000,7,MÂY TRE NAM QUANG,"2,4%",₫900,https://shopee.vn/product/654264725/22251714536,https://s.shopee.vn/6fQxfnzQnZ
18880747152,"(Giá sỉ) Phụ Kiện Tráp Bánh Tài Lộc, Phụ Kiện Trang Trí Oản , Bánh Kẹo, Giỏ Quà Tết  MLOVE 3060901",₫5.500,485,MLOVE HỘP QUÀ - HOA KHÔ,"4,4%",₫220,https://shopee.vn/product/917043640/18880747152,https://s.shopee.vn/7ANEGixWmg
23104469399,"Hoa trạng nguyên, hoa kép ( trang trí giỏ quà tết, tháp bánh kẹo)",₫4.500,1,Beautyshoppe,"2,4%",₫90,https://shopee.vn/product/59661153/23104469399,https://s.shopee.vn/703o4PyA7f
26017659949,"Tem Tết 2025, Tem Dán Tết, Decal DánTrang Trí Hộp Quà, Giỏ Quà, Hộp Bánh, Kẹo, Mứt Ngày Tết Hoa Đào, Sẵn Keo Dán.",₫11.900,0,Xưởng in - Nemo Decor,"2,4%",₫238,https://shopee.vn/product/1264286239/26017659949,https://s.shopee.vn/7V04fKwG6m
24687839675,"Tem Tết 2025, Tem Dán Decor Trang Trí Hộp Quà, Giỏ Quà, Hộp Bánh, Kẹo, Mứt Ngày Tết, Decal Tươi Sáng, Sẵn Keo Dán",₫11.900,1,Xưởng in - Nemo Decor,"2,4%",₫238,https://shopee.vn/product/1264286239/24687839675,https://s.shopee.vn/7KgeT1wtRl
22781210527,"TEM TẾT 2025 Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Tết, Nhãn Dán Sang Trọng, Tươi Sáng.",₫12.100,67,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/22781210527,https://s.shopee.vn/7pcv3wuzQs
23755334477,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Tết Hình Thoi - Nhãn Dán Tươi Sáng, Bền Đẹp.",₫12.100,155,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/23755334477,https://s.shopee.vn/7fJUrdvclr
23104074937,Set phụ kiện trang trí tháp nước bánh kẹo giỏ quà tết (set y hình ảnh 💯),₫50.000,6,mi_mi93,"2,4%",₫1.000,https://shopee.vn/product/14471136/23104074937,https://s.shopee.vn/5VF0Hf3sAS
22804567692,"Hoa kim tuyến lưới trang trí cây thông noel, giỏ quà tết, tháp bánh kẹo",₫15.000,3,Anmart 10k,"7,4%",₫1.050,https://shopee.vn/product/300838040/22804567692,https://s.shopee.vn/5Kva5M4VVR
22626683898,"Hoa Mộc Lan Chất Liệu Xốp Hàng Việt Cao Cấp Trang Trí Tháp Bánh Kẹo ,Nước Ngọt ,Giỏ Quà Tết,Decor Nhà Cửa",₫15.000,38,Opxitop102,"2,4%",₫300,https://shopee.vn/product/634957272/22626683898,https://s.shopee.vn/5prqgH2bUY
22608105397,"Sét Phụ Kiện Tráp Bánh Tài Lộc, Phụ Kiện Trang Trí Oản , Bánh Kẹo,Giỏ Quà Tết",₫65.000,5,giadungchippo,"2,4%",₫1.300,https://shopee.vn/product/60695606/22608105397,https://s.shopee.vn/5fYQTy3EpX
22003682167,"[Tặng keo nến] Phụ kiện trang trí tháp bánh kẹo,tráp nước,giỏ quà tết,tháp nước,phụ kiện trang trí (kèm nến)",₫43.000,0,Hằng Phụ Kiện 666,"2,4%",₫860,https://shopee.vn/product/323259542/22003682167,https://s.shopee.vn/6AUh4t1Koe
24638325359,"Tem Tết 2025, Tem Dán Tết, Decal DánTrang Trí Hộp Quà, Giỏ Quà, Hộp Bánh, Kẹo, Mứt Ngày Tết Hoa Đào, Sẵn Keo Dán.",₫11.900,0,Xưởng in - Nemo Decor,"2,4%",₫238,https://shopee.vn/product/1264286239/24638325359,https://s.shopee.vn/60BGsa1y9d
19668754081,"Khay quà bánh kẹo, giỏ quà Tết  cao cấp",₫370.000,0,shopgiarehanoi2019,"2,4%",₫7.400,https://shopee.vn/product/212635002/19668754081,https://s.shopee.vn/6V7XTV048k
23055218058,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Hình Tròn, Thoi - Nhãn Dán Tươi Sáng, Bền Đẹp",₫12.100,173,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/23055218058,https://s.shopee.vn/6Ko7HC0hTj
18593311992,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Tết Hình Tròn - Nhãn Dán Tươi Sáng, Bền Đẹp.",₫12.100,33,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/18593311992,https://s.shopee.vn/40QCUu9aDI
19470428553,"Giỏ quà Biếu Tết 2023 - Sang trọng, chất lượng, bánh kẹo nhập xịn xò. Phù hợp thắp hương, biếu tặng 2023 🧧",₫750.000,0,Jimme Snack,"4,4%",₫30.000,https://shopee.vn/product/290739470/19470428553,https://s.shopee.vn/4AjchD8wsL
19374154046,"Hoa Mộc Lan Chất Liệu Xốp Hàng Trung Cao Cấp Trang Trí Tháp Bánh Kẹo ,Nước Ngọt ,Giỏ Quà Tết,Decor Nhà Cửa",₫20.000,8,Opxitop102,"2,4%",₫400,https://shopee.vn/product/634957272/19374154046,https://s.shopee.vn/4L32tW8JXO
16789286116,"[Tặng nén và đế] Phụ kiện trang trí tháp bánh kẹo,tráp nước,giỏ quà tết,tháp nước,phụ kiện trang trí",₫35.000,0,Hằng Phụ Kiện 666,"2,4%",₫700,https://shopee.vn/product/323259542/16789286116,https://s.shopee.vn/4VMT5p7gCR
14296162597,Giỏ quà Tết bánh kẹo hình trụ tròn,₫600.000,0,shopgiarehanoi2019,"2,4%",₫12.000,https://shopee.vn/product/212635002/14296162597,https://s.shopee.vn/4fftI872rU
12970162069,Vỏ kẹo nơ đựng kẹo bánh đóng giỏ quà tết HQ09 - Hộp quà tặng - Hộp giấy - UNIQUE FRAGRANCE,₫200.000,1,UNIQUE FRAGRANCE- QUÀ THƠM,"2,4%",₫4.000,https://shopee.vn/product/80324606/12970162069,https://s.shopee.vn/4pzJUR6PWX
8711148231,Túi đựng giỏ quà bánh kẹo tết ( 5 chiếc ),₫115.000,4,Màng co nhiệt,"2,4%",₫2.300,https://shopee.vn/product/59121538/8711148231,https://s.shopee.vn/50Ijgk5mBa
9806486749,Giỏ quà tết bánh kẹo cao cấp/qnhdng,₫630.000,0,shopgiarehanoi2019,"2,4%",₫12.600,https://shopee.vn/product/212635002/9806486749,https://s.shopee.vn/5Ac9t358qd
23081120538,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Hình Tròn, Thoi - Nhãn Dán Tươi Sáng, Bền Đẹp",₫12.100,25,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/23081120538,https://s.shopee.vn/2fuouSEevA
19693534369,"TEM TẾT PHÚC LỘC THỌ Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Tết Sang Trọng, Tươi Sáng.",₫12.100,14,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/19693534369,https://s.shopee.vn/2qEF6lE1aD
22259888254,"Vỏ kẹo nơ đựng kẹo, bánh đóng giỏ quà tết 2025",₫3.500,"34,1k",Viva Flowers,"2,4%",₫70,https://shopee.vn/product/1770277/22259888254,https://s.shopee.vn/30XfJ4DOFG
25303026206,Vỏ hộp đựng bánh kẹo hình bát giác đóng giỏ quà tết,₫5.000,"28,3k",Viva Flowers,"2,4%",₫100,https://shopee.vn/product/1770277/25303026206,https://s.shopee.vn/3Ar5VNCkuJ
26767829065,"Vỏ hộp đựng bánh kẹo bát giác"" SPRING"" - trang trí giỏ quà Tết mẫu mới 2025 có đủ loại màu siêu đẹp",₫5.000,"4,6k",Phukiennganhhoa_HQ,"2,4%",₫100,https://shopee.vn/product/301657238/26767829065,https://s.shopee.vn/3LAVhgC7ZM
9706772986,Giỏ quà tết bánh kẹo cao cấp/qnhdng,₫565.000,1,shopgiarehanoi2019,"2,4%",₫11.300,https://shopee.vn/product/212635002/9706772986,https://s.shopee.vn/3VTvtzBUEP
22788059738,"Đầu bông hoa lan hồ điệp nhũ ,tú cầu ,nhánh rẻ quạt.. trang trí tháp bánh,kẹo,giỏ quà ,decor Tết",₫1.600,"16,7k",ChangVali &Decor,"5,4%",₫80,https://shopee.vn/product/114553999/22788059738,https://s.shopee.vn/3fnM6IAqtS
24988763922,Vỏ hộp đựng bánh kẹo hình chiếc nơ có dây buộc trang trí giỏ quà Tết 2025,₫5.000,"3,3k",Hàng Trung Quốc Giá Rẻ,"2,4%",₫100,https://shopee.vn/product/61900756/24988763922,https://s.shopee.vn/3q6mIbADYV
9606478468,Giỏ quà tết bánh kẹo sang đẹp,₫600.000,1,shopgiarehanoi2019,"2,4%",₫12.000,https://shopee.vn/product/212635002/9606478468,https://s.shopee.vn/1LPRK0Jjd2
19784487255,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Hộp Mứt Ngày Tết, Decal Trang Trí Tết Đoàn Viên Hình Thoi Tươi Sáng, Bền Đẹp",₫18.900,5,Kaka-Store,"2,4%",₫378,https://shopee.vn/product/58507828/19784487255,https://s.shopee.vn/1VirWJJ6I5
23380707294,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Tết Hình Tròn - Nhãn Dán Tươi Sáng, Bền Đẹp.",₫12.100,6,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/23380707294,https://s.shopee.vn/1g2HicISx8
25954333512,"Vỏ hộp đựng bánh kẹo, trà bát giác Spring trang trí giỏ quà tết",₫6.000,"18,9k",Viva Flowers,"2,4%",₫120,https://shopee.vn/product/1770277/25954333512,https://s.shopee.vn/1qLhuvHpcB
23159228443,"Vỏ kẹo Thỏ, hộp đựng bánh, trà, nho mẫu mới 2025 trang trí giỏ quà tết",₫3.000,"28,3k",Viva Flowers,"2,4%",₫60,https://shopee.vn/product/1770277/23159228443,https://s.shopee.vn/20f87EHCHE
28768357629,"Vỏ hộp đựng bánh kẹo, trà bát giác trang trí giỏ quà tết",₫4.500,"1,4k",Allan Kimdung,"2,4%",₫90,https://shopee.vn/product/16270049/28768357629,https://s.shopee.vn/2AyYJXGYwH
5969180210,"Giỏ quà Tết, bánh kẹo Tết cao cấp, sang chảnh, độc lạ",₫1.850.000,0,shopgiarehanoi2019,"2,4%",₫37.000,https://shopee.vn/product/212635002/5969180210,https://s.shopee.vn/2LHyVqFvbK
15395275645,"(sỉ 16,9k 1 set)Set phụ kiện hoa trang trí tháp nước,bánh,giỏ quà tết(tặng keo nến)",₫17.905,"10,7k",phùng hà,"2,4%",₫358,https://shopee.vn/product/75285994/15395275645,https://s.shopee.vn/2VbOi9FIGN
26417907720,"Vỏ hộp hình túi tiền 2 mặt đỏ vàng đựng trà , bánh, kẹo decor giỏ quà Tết",₫3.600,999,TẠP HOÁ HOAN HIỀN,"2,4%",₫72,https://shopee.vn/product/117726607/26417907720,https://s.shopee.vn/u3jYOoKu
5671396084,"Giỏ quà tết bánh kẹo giỏ mây cao cấp, sang trọng",₫500.000,0,shopgiarehanoi2019,"2,4%",₫10.000,https://shopee.vn/product/212635002/5671396084,https://s.shopee.vn/BDTvrOAzx
23081208441,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết ✨ Decal Trang Trí Tết An Khang, Sang Trọng, Tươi Sáng.",₫12.100,13,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/23081208441,https://s.shopee.vn/LWu8ANXf0
22955210408,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết, Decal Trang Trí Xuân Phát Tài, Thịnh Vượng, Hạnh Phúc, Sum Vầy",₫12.100,3,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/22955210408,https://s.shopee.vn/VqKKTMuK3
25802570533,Vỏ hộp đựng bánh kẹo Spring trang trí giỏ quà tết,₫4.300,"6,6k",Viva Flowers,"2,4%",₫86,https://shopee.vn/product/1770277/25802570533,https://s.shopee.vn/g9kWmMGz6
26918894881,"[Tặng Kèm Keo Nến] Set Phụ Kiện Tài Lộc Decor Tháp Bánh, Tháp Nước, Tháp Oản, Giỏ Quà Tết Hàng Loại 1 Kèm Ảnh Thật",₫10.000,697,Emo Slim,"4,4%",₫400,https://shopee.vn/product/18099059/26918894881,https://s.shopee.vn/qTAj5Lde9
24253529944,Vỏ hộp đựng bánh kẹo hình bát giác đóng giỏ quà tết,₫6.500,784,In hộp giấy,"2,4%",₫130,https://shopee.vn/product/61690328/24253529944,https://s.shopee.vn/10mavOL0JC
4474667319,Giỏ quà tết bánh kẹo cao cấp. khách đặt 1 giỏ 1 đơn,₫490.000,0,shopgiarehanoi2019,"2,4%",₫9.800,https://shopee.vn/product/212635002/4474667319,https://s.shopee.vn/1B617hKMyF
26365888487,"Vỏ Hộp Đựng Kẹo Bánh Hạt lên giỏ quà tết, tháp cưới , tráp lễ siêu rẻ, cực đẹp",₫5.000,532,Tạp Hóa XIUXIU,"4,4%",₫200,https://shopee.vn/product/575082458/26365888487,https://s.shopee.vn/9KRiqhpHOq
25156994768,Vỏ kẹo nơ đựng kẹo bánh đóng giỏ quà tết - set 1 hộp giấy - hộp quà cưới - UNIQUE FRAGRANCE,₫2.800,"3,6k",UNIQUE FRAGRANCE- QUÀ THƠM,"2,4%",₫56,https://shopee.vn/product/80324606/25156994768,https://s.shopee.vn/9Ul930oe3t
3975294717,giỏ quà Tết bánh kẹo quà tết hàng NK,₫1.400.000,0,shopgiarehanoi2019,"2,4%",₫28.000,https://shopee.vn/product/212635002/3975294717,https://s.shopee.vn/9f4ZFJo0iw
22681507844,"TEM TẾT Chúc Mừng Năm Mới Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết, Decal Trang Trí Tết, Nhãn Dán Tươi Sáng.",₫12.100,9,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/22681507844,https://s.shopee.vn/9pNzRcnNNz
20884578380,"TEM TẾT Dán Hộp Quà, Giỏ Quà, Hộp Bánh Kẹo, Mứt Ngày Tết, Decal Trang Trí Xuân Phát Tài, Thịnh Vượng, Hạnh Phúc, Sum Vầy",₫12.100,8,Kaka-Store,"2,4%",₫242,https://shopee.vn/product/58507828/20884578380,https://s.shopee.vn/9zhPdvmk32
28317014906,"Vỏ kẹo nơ đựng kẹo, bánh đóng giỏ quà tết 2025",₫1.800,491,xuonghopbanhtrungthu,"4,4%",₫72,https://shopee.vn/product/115655697/28317014906,https://s.shopee.vn/AA0pqEm6i5
26868955005,"Nơ ngọc 11cm trang trí giỏ quà tết, trang trí hoa, bánh kẹo, sinh nhật siêu sang",₫6.800,346,Phukiennganhhoa_HQ,"2,4%",₫136,https://shopee.vn/product/301657238/26868955005,https://s.shopee.vn/AKKG2XlTN8
29063857594,Vỏ Hộp Kẹo Nơ Xinh Xắn Hộp Quà Cưới Trang Trí Giỏ Quà Tết Hình Kẹo Có Nơ Vỏ Kẹo Nơ Đựng Kẹo Bánh Mẫu Mới,₫4.290,390,TiemTriKien.PhuKienQuaTet,"2,4%",₫86,https://shopee.vn/product/133647036/29063857594,https://s.shopee.vn/AUdgEqkq2B
27815644114,"Cành Đào Cổ Trang Trí Tết 2025 Cổ Truyền Ất Tỵ. Bông Hoa Nhựa Giả Decor Nhà, Giỏ Quà, Tháp Bánh Kẹo, Phụ Kiện Chụp Ảnh",₫6.000,325,Trùm Sỉ Gia Bảo,"6,4%",₫360,https://shopee.vn/product/76875094/27815644114,https://s.shopee.vn/7zwLGFuM6i
27557787223,"[ Tặng 1 keo nến] Set phụ kiện trang trí tháp nước/ bánh/ deco ngày tết,Trang Tri Giỏ Quà Tế 2025",₫10.000,409,Kemshopvn,"2,4%",₫200,https://shopee.vn/product/1294197887/27557787223,https://s.shopee.vn/8AFlSYtill
28666312297,"Vỏ Hộp Bánh Cookie Trang Trí Giỏ Quà Tết, Vỏ Hộp Bánh Kẹo Trang Trí Tráp",₫5.000,236,TOMMY MART,"4,9%",₫200,https://shopee.vn/product/57156588/28666312297,https://s.shopee.vn/8KZBert5Qo
28459159021,"Trụ tròn gói bánh kẹo quà tặng, giỏ quà tết, Trụ bằng nhựa đúc nguyên khối dày 2mm có độn đáy đường kính 24cm cao 13cm",₫35.000,424,Giỏ Hoa Quả Hà Nội,"2,4%",₫700,https://shopee.vn/product/6801238/28459159021,https://s.shopee.vn/8UsbrAsS5r
